"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.835433042E0,-5.495932478E-1,1.669660735E0,1.280913280E0
3.845456042E0,-4.207286547E-1,1.392155973E0,1.738690624E0
3.855479042E0,-6.131089202E-1,1.356870950E0,2.297242391E0
3.865502042E0,-4.006080933E-1,1.524021211E0,2.055217364E0
3.875526042E0,4.587564602E-2,1.297362667E0,1.565700749E0
3.885549042E0,2.279852772E-1,9.969432521E-1,9.042087507E-1
3.895572042E0,1.080907515E-1,7.025031996E-1,1.791803223E-1
3.905595042E0,-5.477934748E-2,1.693189931E-1,-2.281735575E-1
3.915618042E0,-2.387440078E-1,-3.810379010E-1,-3.217933639E-1
3.925642042E0,-4.615037745E-1,-6.940440327E-1,-3.515164787E-1
3.935665042E0,-4.611219513E-1,-7.900406957E-1,-3.679430616E-1
3.945688042E0,-2.144156438E-1,-8.819144869E-1,-1.461476469E-1
3.955711042E0,3.638181433E-2,-7.533195966E-1,9.587145947E-2
3.965734042E0,2.020094602E-1,-5.044825637E-1,7.827265598E-2
3.975758042E0,3.419124269E-1,-4.615581536E-1,-7.331414402E-2
3.985781042E0,5.641055254E-1,-3.970382220E-1,-4.608080290E-1
3.995804042E0,7.097023646E-1,-4.713937551E-1,-9.523466114E-1
4.005827042E0,3.584160469E-1,-5.195023066E-1,-1.288062817E0
4.015850042E0,1.091167185E-1,-5.034359121E-1,-1.538950322E0
4.025874042E0,2.048652403E-1,-6.388521641E-1,-1.462091742E0
4.035897042E0,2.958362945E-1,-6.931885850E-1,-1.238205509E0
4.045920042E0,3.186956187E-1,-6.552050722E-1,-1.258154017E0
4.055943042E0,2.106105682E-1,-4.334084880E-1,-1.450398334E0
4.065966042E0,1.999991143E-1,-2.631884390E-1,-1.580427693E0
4.075989042E0,2.843709279E-1,-3.052211487E-1,-1.642559621E0
4.086013042E0,3.884068546E-1,-3.553434813E-1,-1.886843281E0
4.096036042E0,3.257460451E-1,-4.411993182E-1,-2.065609621E0
4.106059042E0,1.222331196E-1,-6.856445074E-1,-2.012030414E0
4.116082042E0,-2.293257514E-1,-7.639410639E-1,-2.091011680E0
4.126105042E0,-4.718387282E-1,-7.994237226E-1,-2.097284573E0
4.136129042E0,-5.017052825E-1,-7.186888772E-1,-2.088169494E0
4.146152042E0,-3.676933855E-1,-4.974243897E-1,-2.072482438E0
4.156175042E0,-8.073601484E-2,-4.562892276E-1,-1.559582223E0
4.166198042E0,-1.364860001E-1,-7.918299437E-1,-5.328941846E-1
4.176222042E0,-1.115537649E0,-8.211046135E-1,2.343564034E-2
4.186245042E0,-1.401671732E0,-8.155497587E-1,-6.876851857E-2
4.196268042E0,-1.012149375E0,-1.089423400E0,9.634544939E-2
4.206291042E0,-9.609761515E-1,-1.165347156E0,2.624663079E-1
4.216314042E0,-9.945977877E-1,-1.246120008E0,1.809154835E-1
4.226337042E0,-1.010127262E0,-1.240629473E0,-1.444420141E-1
4.236361042E0,-1.030716770E0,-1.372512837E0,-8.548161507E-2
4.246384042E0,-1.139270036E0,-1.497288911E0,2.441960979E-1
4.256407042E0,-1.058655643E0,-1.335864244E0,7.814628303E-2
4.266430042E0,-5.812227376E-1,-1.035122062E0,-3.706096843E-1
4.276453042E0,-2.921444356E-1,-8.160643137E-1,-7.607578397E-1
4.286477042E0,-2.144703153E-1,-8.079717672E-1,-9.842524552E-1
4.296500042E0,-2.967092107E-1,-9.497837037E-1,-1.154329540E0
4.306523042E0,-4.137372851E-1,-1.168945532E0,-1.236200207E0
4.316546042E0,-5.263931040E-1,-1.141641374E0,-1.197483746E0
4.326569042E0,-3.495007972E-1,-1.071795214E0,-1.101235652E0
4.336593042E0,-1.051871704E-1,-9.913691014E-1,-8.856821403E-1
4.346616042E0,-1.913062781E-2,-9.174550331E-1,-4.483668351E-1
4.356639042E0,-5.501352847E-3,-8.022461736E-1,-1.639196742E-1
4.366662042E0,1.288643007E-1,-6.288926017E-1,-2.029934004E-1
4.376685042E0,7.938136116E-2,-6.357484621E-1,-3.055102935E-1
4.386708833E0,-6.820309281E-2,-6.940954882E-1,-3.246163630E-1
4.396731833E0,-1.317668585E-1,-9.031936741E-1,-1.946693042E-1
4.406754833E0,-1.588545236E-1,-1.124078677E0,-5.550235569E-2
4.416777833E0,-1.382739325E-1,-1.195493061E0,-1.219112304E-1
4.426800833E0,-1.104999505E-1,-1.101800786E0,-3.934787294E-1
4.436824833E0,1.011803658E-1,-9.030241048E-1,-6.956002691E-1
4.446847833E0,4.112308761E-1,-8.130781406E-1,-6.771438253E-1
4.456870833E0,3.241602802E-1,-8.009504306E-1,-4.519769061E-1
4.466893833E0,5.511088461E-2,-8.228739810E-1,-3.876171881E-1
4.476916833E0,-7.818940625E-2,-7.981256407E-1,-5.340066174E-1
4.486940833E0,-2.661155552E-2,-8.153737575E-1,-5.583015060E-1
4.496963833E0,-2.278016746E-2,-9.639836669E-1,-3.901502019E-1
4.506986833E0,-7.714582443E-2,-9.882987285E-1,-3.745656180E-1
4.517009833E0,5.797996715E-2,-9.039093733E-1,-5.362361607E-1
4.527032833E0,1.020526242E-1,-7.520513356E-1,-7.178018546E-1
4.537056833E0,5.469485521E-2,-9.026101220E-1,-6.325400949E-1
4.547079833E0,-4.443036050E-2,-9.696747619E-1,-5.819061309E-1
4.557102833E0,-4.375486091E-2,-9.973332614E-1,-7.775273618E-1
4.567125833E0,-3.881747201E-2,-8.671607924E-1,-9.979106739E-1
4.577148833E0,1.528199047E-2,-6.298410201E-1,-1.040291001E0
4.587172833E0,2.025146596E-1,-4.992294252E-1,-8.591714492E-1
4.597195833E0,2.946181002E-1,-4.048156035E-1,-5.817289603E-1
4.607218833E0,2.904297397E-1,-2.567956781E-1,-5.064232546E-1
4.617241833E0,2.343941179E-1,-1.376083732E-1,-6.818520033E-1
4.627264833E0,8.924787976E-2,-1.477948076E-1,-5.606979874E-1
4.637288833E0,4.615543529E-2,-2.201277888E-1,-4.329249233E-1
4.647311833E0,3.886790425E-2,-1.958548272E-1,-6.410705978E-1
4.657334833E0,2.410807014E-2,-2.447562611E-1,-8.628613347E-1
4.667357833E0,5.584156729E-2,-1.410447818E-1,-1.111126802E0
4.677380833E0,2.503245646E-1,-1.038804638E-1,-9.408725470E-1
4.687404833E0,3.944400117E-1,-2.808183789E-2,-6.835541278E-1
4.697427833E0,6.317092055E-1,1.426083273E-1,-8.147849429E-1
4.707450833E0,7.632481688E-1,4.087800157E-1,-1.038173724E0
4.717473833E0,7.987094852E-1,5.357955730E-1,-9.883209479E-1
4.727496833E0,7.354566452E-1,5.101929545E-1,-1.063484566E0
4.737520833E0,6.709808600E-1,3.023384714E-1,-1.076232666E0
4.747543833E0,6.309388348E-1,1.106000841E-1,-1.007247216E0
4.757566833E0,4.583576801E-1,3.460674584E-2,-9.765692139E-1
4.767589833E0,2.265619187E-1,-1.253262967E-1,-7.184602511E-1
4.777612833E0,9.372706622E-2,-3.314336318E-1,-3.266318983E-1
4.787636833E0,1.211499960E-1,-3.662842065E-1,-3.283226207E-1
4.797659833E0,1.967165606E-1,-2.386541069E-1,-6.648640877E-1
4.807682833E0,2.732102743E-1,-2.914135337E-2,-9.785479116E-1
4.817705833E0,3.376056603E-1,7.464730918E-2,-1.160632546E0
4.827728833E0,2.938776235E-1,-1.274985373E-1,-1.148686392E0
4.837752833E0,1.354451957E-1,-3.706099766E-1,-1.099294669E0
4.847775833E0,-8.194711939E-2,-5.431472772E-1,-1.042871962E0
4.857798833E0,-3.414352211E-1,-5.586751431E-1,-1.032635534E0
4.867821833E0,-2.737864443E-1,-5.206612247E-1,-8.943658403E-1
4.877844833E0,-7.160383344E-2,-3.776096785E-1,-6.657879478E-1
4.887868833E0,1.354245112E-1,-1.799539089E-1,-4.369516084E-1
4.897891833E0,2.326110095E-1,-6.039472103E-2,-5.973106205E-2
4.907914833E0,1.549260718E-1,9.079614937E-2,3.012655073E-1
4.917937833E0,9.783122689E-4,1.633051318E-1,4.272908387E-1
4.927960833E0,3.700615078E-2,1.460190082E-1,4.233273035E-1
4.937984833E0,2.071756214E-1,2.483137071E-1,2.611892760E-1
4.948007833E0,5.670851934E-1,4.796377444E-1,-1.904753888E-1
4.958030833E0,6.707791311E-1,6.952333564E-1,-4.142261124E-1
4.968053833E0,5.820675141E-1,6.386282158E-1,-1.823600382E-1
4.978076833E0,5.978044910E-1,5.787117970E-1,6.474826545E-2
4.988100833E0,6.197618821E-1,5.758992863E-1,1.701165533E-1
4.998123833E0,5.633806899E-1,5.799777192E-1,2.178380191E-1
5.008146833E0,5.858570945E-1,4.342727065E-1,4.787612468E-1
5.018169833E0,5.766156067E-1,3.759759665E-1,6.065194005E-1
5.028192833E0,5.292607248E-1,4.187436712E-1,4.612540984E-1
5.038216833E0,6.275828254E-1,4.133917147E-1,2.497076833E-1
5.048239833E0,7.596731812E-1,4.237617517E-1,7.296038747E-2
5.058262833E0,7.908136976E-1,3.891491586E-1,2.267140925E-2
5.068285833E0,7.784969033E-1,3.199444377E-1,-5.239689946E-3
5.078308833E0,7.408606419E-1,2.755354196E-1,-4.081356525E-4
5.088332833E0,6.632335916E-1,1.038804638E-1,2.115943623E-1
5.098355833E0,6.123689550E-1,-2.322397113E-2,3.707368612E-1
5.108378833E0,5.962333076E-1,-1.057322770E-1,2.864989489E-1
5.118401833E0,5.449245384E-1,-1.261928540E-1,6.543151259E-2
5.128424833E0,4.754008520E-1,-1.515060353E-1,-1.930446553E-1
5.138448833E0,3.008032119E-1,-3.140375805E-1,-2.391902965E-1
5.148471833E0,1.361582637E-1,-4.414852470E-1,-6.734296739E-2
5.158494833E0,2.213001555E-1,-4.904299504E-1,1.103545010E-1
5.168517833E0,2.813513892E-1,-2.382067949E-1,-6.451057613E-2
5.178540833E0,3.278595943E-1,2.611132622E-2,-1.756907040E-1
5.188564833E0,3.622078201E-1,1.308916765E-1,-1.266389966E-2
5.198587833E0,1.983475317E-1,1.529520518E-1,1.667584974E-1
5.208610833E0,7.884911835E-2,1.926879752E-1,4.782636487E-1
5.218633833E0,-1.121987128E-1,1.093517035E-1,8.474971908E-1
5.228656833E0,-2.409310126E-1,-5.961879551E-2,1.407763361E0
5.238680833E0,-6.569843799E-2,-2.397218084E-1,2.101327922E0
5.248703833E0,4.587754637E-2,-4.245639896E-1,2.284157492E0
5.258726833E0,1.253260409E-1,-5.907038516E-1,2.116691481E0
5.268749833E0,1.676402575E-1,-3.945028692E-1,1.412666252E0
5.278772833E0,4.492635056E-1,-2.129690427E-1,4.421781421E-1
5.288796833E0,4.308494541E-1,1.175992012E-2,-7.732872534E-1
5.298819833E0,3.820535624E-1,2.285138655E-1,-1.814990357E0
5.308842833E0,4.449951113E-1,2.508549070E-1,-2.359447702E0
5.318865833E0,1.993859607E-1,-9.904832482E-2,-2.071346909E0
5.328888833E0,-3.722008578E-2,-4.899212426E-1,-1.264532013E0
5.338912833E0,-1.801483288E-1,-7.003368062E-1,-8.391175461E-1
5.348935833E0,-3.463460782E-1,-5.612911874E-1,-6.183541650E-1
5.358958833E0,-2.354442778E-1,-4.542994201E-1,-2.053167915E-1
5.368981833E0,-2.121054089E-1,-3.569134587E-1,7.720429659E-2
5.379004833E0,-2.061675614E-1,-2.433283710E-1,2.750296354E-2
5.389028333E0,1.168952695E-1,-5.066320002E-2,-1.047391275E-1
5.399051333E0,6.014336385E-2,2.393493408E-1,-2.417966929E-1
5.409074333E0,-1.096969451E-1,1.622853774E-1,-1.187221590E-1
5.419097333E0,-1.772188738E-1,2.274800777E-2,-1.142101550E-1
5.429120333E0,-1.433374751E-1,-6.793762922E-2,-2.845804775E-1
5.439144333E0,-1.521901230E-1,-1.535654247E-2,-4.427339199E-1
5.449167333E0,-8.771082949E-2,5.360551894E-2,-5.398310289E-1
5.459190333E0,-1.542629610E-1,1.029086566E-1,-4.717133054E-1
5.469213333E0,-2.658191013E-1,2.043332899E-1,-4.830542725E-1
5.479236333E0,-1.507394288E-1,2.995932037E-1,-4.457762262E-1
5.489260333E0,-1.216864049E-2,3.784230262E-1,-3.425404179E-1
5.499283333E0,2.491566198E-1,2.089385569E-1,-7.964170843E-2
5.509306333E0,1.232794788E-1,3.659538388E-1,-2.124731988E-1
5.519329333E0,1.565653387E-1,4.677088398E-1,-4.138682628E-1
5.529352333E0,2.592225650E-1,6.547717935E-1,-4.290488040E-1
5.539376333E0,3.460715880E-1,6.674900723E-1,-6.006800786E-1
5.549399333E0,3.414212243E-1,9.169492489E-1,-1.035419685E0
5.559422333E0,5.685803630E-1,8.043254435E-1,-1.134759494E0
5.569445333E0,5.747637570E-1,8.379399168E-1,-9.166504562E-1
5.579468333E0,5.241915177E-1,6.728472912E-1,-5.589847532E-1
5.589492333E0,2.894155401E-1,7.046964902E-1,-3.369884866E-1
5.599515333E0,2.230119279E-1,5.631336451E-1,-2.332577115E-1
5.609538333E0,2.714461693E-1,5.831147504E-1,-2.110248435E-1
5.619561333E0,4.364867547E-1,6.484246409E-1,-4.332254702E-1
5.629584333E0,4.533606496E-1,8.259700817E-1,-6.179577237E-1
5.639608333E0,4.702061856E-1,7.048724914E-1,-6.879494798E-1
5.649631333E0,3.237401578E-1,6.999935746E-1,-6.543092787E-1
5.659654333E0,1.724770743E-1,3.921499497E-1,-4.545555282E-1
5.669677333E0,-4.319254149E-2,2.347727251E-1,-4.063920128E-1
5.679700333E0,-7.747622866E-2,1.495922416E-1,-4.463144624E-1
5.689724333E0,-4.621346891E-3,4.723731637E-2,-3.657047474E-1
5.699747333E0,-1.060647278E-1,-1.958524883E-2,-2.853178114E-1
5.709770333E0,-7.172984093E-2,4.356292605E-2,-4.189793140E-1
5.719793333E0,-2.210627586E-2,1.733091331E-1,-5.093111944E-1
5.729816333E0,-7.428861905E-2,1.958700299E-2,-3.269172424E-1
5.739840333E0,-3.178984970E-2,-1.260835111E-2,-1.474942607E-1
5.749863333E0,-9.644309789E-2,4.839798868E-2,-2.429377770E-1
5.759886333E0,3.810063992E-3,1.018263370E-1,-4.198040637E-1
5.769909333E0,-1.410860412E-1,2.433704710E-1,-4.279091817E-1
5.779932333E0,1.340488806E-1,-3.020028412E-2,1.191288328E-1
5.789956333E0,9.716493666E-2,2.619728029E-2,4.619253588E-1
5.799979333E0,1.556914723E-1,4.693910837E-2,5.712086499E-1
5.810002333E0,1.125644562E-1,1.568264169E-1,4.798388886E-1
5.820025333E0,8.649142921E-2,1.791803223E-1,3.446723127E-1
5.830048333E0,8.452058863E-2,1.849433380E-1,3.547523278E-1
5.840072333E0,2.581917009E-1,2.582066113E-1,1.420440710E-1
5.850095333E0,2.947537556E-1,1.464499480E-1,2.735806954E-1
5.860118333E0,1.638544960E-1,7.072207332E-2,4.992101294E-1
5.870141333E0,1.828979820E-1,4.989136755E-2,4.274338031E-1
5.880164333E0,1.219840282E-1,9.234507680E-3,4.480768132E-1
5.890188333E0,7.334688842E-2,-2.508747876E-2,3.037517434E-1
5.900211333E0,1.450264433E-1,5.757753253E-3,-1.311869609E-1
5.910234333E0,1.408763820E-1,1.784839189E-1,-5.082627887E-1
5.920257333E0,3.585980415E-2,1.302303565E-1,-5.602287483E-1
5.930280333E0,-8.666743040E-3,4.382546604E-2,-5.876785022E-1
5.940304333E0,-9.436236620E-3,5.628529787E-3,-5.501598430E-1
5.950327333E0,3.956664652E-2,2.273046613E-2,-4.121187758E-1
5.960350333E0,1.128357304E-1,-1.466715574E-2,-4.080298179E-1
5.970373333E0,-3.497479152E-2,-4.754020214E-2,-2.175330868E-1
5.980397333E0,-4.317938525E-2,-6.955906212E-2,-2.365496939E-1
5.990420333E0,-7.303435475E-2,-5.623968959E-2,-2.598297983E-1
6.000443333E0,-3.036342144E-2,-6.930821657E-2,-2.374653679E-1
6.010466333E0,-3.797441315E-2,-9.140542924E-2,-2.043616489E-1
6.020489333E0,-9.583378147E-2,-2.859171510E-2,-2.733465144E-1
6.030513333E0,-4.854592323E-2,5.653555870E-2,-3.234966213E-1
6.040536333E0,-9.995815158E-4,9.835718393E-2,-3.253262150E-1
6.050559333E0,-2.365549564E-2,1.468884891E-1,-3.010193396E-1
6.060582333E0,6.955935448E-2,2.081263787E-1,-2.197424573E-1
6.070605333E0,7.103606880E-2,2.917409778E-1,-2.515150577E-1
6.080629333E0,3.562039722E-2,3.412224555E-1,-4.186410525E-1
6.090652333E0,5.218903095E-2,3.011877394E-1,-4.102915210E-1
6.100675333E0,5.456680119E-2,2.052407777E-1,-4.404023427E-1
6.110698333E0,3.012807101E-2,1.136125696E-1,-5.363838029E-1
6.120721333E0,7.080630977E-2,1.116005427E-1,-5.084539926E-1
6.130745333E0,6.049207717E-2,1.738716352E-1,-5.164716947E-1
6.140768333E0,7.629739344E-3,2.197944975E-1,-5.414135778E-1
6.150791333E0,7.372900397E-2,3.074711573E-1,-5.551399165E-1
6.160814333E0,1.188575220E-1,3.021215397E-1,-4.918104780E-1
6.170837333E0,5.387968026E-2,2.868924665E-1,-3.370089519E-1
6.180861333E0,-9.949037433E-4,2.046958172E-1,-3.925937533E-2
6.190884333E0,-7.725136667E-2,1.183412129E-1,2.238021791E-1
6.200907333E0,-9.725147545E-2,6.922167778E-2,3.166360831E-1
6.210930333E0,-8.656945299E-2,6.132442832E-2,2.318941408E-1
6.220953333E0,-1.157114276E-1,1.551090896E-2,9.483657539E-2
6.230977333E0,-1.452479797E-1,-4.098196507E-2,-7.467946887E-2
6.241000333E0,-1.531821397E-1,-1.097311878E-1,-1.281569338E-1
6.251023333E0,-2.728731823E-1,-7.230199099E-2,-7.082381487E-2
6.261046333E0,-2.617688081E-1,-7.879707813E-2,2.968572915E-2
6.271069333E0,-1.128009760E-1,-8.175986230E-2,1.499459982E-1
6.281093333E0,-3.829721600E-2,-1.574830592E-2,1.179254758E-1
6.291116333E0,-2.739692429E-1,-2.667558253E-2,1.770150983E-1
6.301139333E0,-3.386069959E-1,-1.874436074E-1,3.658421570E-1
6.311162333E0,-2.094229256E-1,-2.163604277E-1,2.353849286E-1
6.321185333E0,-2.620981891E-1,-1.855719137E-1,-4.708002627E-2
6.331209333E0,-2.763335280E-1,-1.849772519E-1,-2.703647268E-1
6.341232333E0,-1.417028494E-1,-2.587468940E-1,-3.677179438E-1
6.351255333E0,-9.254972935E-2,-2.973010951E-1,-3.404476994E-1
6.361278333E0,-1.128485943E-1,-2.758733886E-1,-2.666295254E-1
6.371301333E0,-9.237431288E-2,-1.370727682E-1,-3.891661155E-1
6.381326167E0,-4.604506910E-2,-1.902683973E-3,-4.290359402E-1
6.391349167E0,-3.429713577E-2,7.240431726E-2,-3.769302320E-1
6.401372167E0,-8.241445810E-2,1.308887529E-1,-3.639687091E-1
6.411395167E0,-3.564755023E-2,2.065359360E-1,-5.260927033E-1
6.421419167E0,3.939356893E-2,2.608612472E-1,-7.160804343E-1
6.431442167E0,3.129312873E-2,2.280501813E-1,-7.974537957E-1
6.441465167E0,1.870677777E-2,1.574935842E-1,-7.482526919E-1
6.451488167E0,7.444908857E-2,1.410459512E-1,-6.702441108E-1
6.461511167E0,6.603615124E-2,2.449626678E-1,-6.416284221E-1
6.471535167E0,-2.268222660E-2,2.802488601E-1,-5.441781414E-1
6.481558167E0,-2.884749424E-2,2.369133908E-1,-4.696442682E-1
6.491581167E0,4.239228424E-1,1.288585997E-1,-3.726114786E-1
6.501604167E0,-2.286514943E-1,1.401735467E-1,-1.525252050E-1
6.511627167E0,-2.700112261E-1,3.546400613E-1,-2.051127237E-1
6.521651167E0,4.017172005E-1,3.307717270E-1,-2.084269255E-1
6.531674167E0,6.954403478E-1,4.262298614E-1,-1.933814549E-1
6.541697167E0,1.234759818E-1,5.768003422E-1,-1.743926221E-1
6.551720167E0,1.266317241E-1,5.357774466E-1,-2.126655722E-1
6.561743167E0,1.981852350E-1,3.637757510E-1,-1.289006996E-1
6.571767167E0,2.733635079E-1,2.735321635E-1,-2.719656944E-2
6.581790167E0,1.490718760E-1,2.315725440E-1,2.135256976E-1
6.591813167E0,9.985494822E-2,1.037617654E-1,4.190564972E-1
6.601836167E0,-1.855434816E-2,8.848591447E-2,6.018708640E-1
6.611859167E0,-6.388872474E-2,1.905683595E-1,5.259862840E-1
6.621883167E0,1.607867360E-2,2.849231243E-1,3.122015548E-1
6.631906167E0,7.898506612E-2,2.257615811E-1,2.593398017E-1
6.641929167E0,-8.537015252E-2,1.082378089E-1,3.092738539E-1
6.651952167E0,-4.118091658E-1,1.227511829E-1,1.219892907E-1
6.661975167E0,-4.628854716E-1,4.967092752E-2,-1.101089180E-1
6.671999167E0,-4.497722134E-1,4.788635731E-2,-3.539764023E-1
6.682022167E0,-3.744863883E-1,-1.659322858E-2,-4.967127836E-1
6.692045167E0,-4.028135169E-1,-1.249222541E-1,-4.653021258E-1
6.702068167E0,-4.728051998E-1,-1.169174159E-1,-4.376904041E-1
6.712091167E0,-3.901183346E-1,-8.070794821E-2,-5.822949708E-1
6.722115167E0,-3.129330415E-1,-3.204625010E-2,-7.730714911E-1
6.732138167E0,-2.342902567E-1,6.516371012E-2,-8.007527947E-1
6.742161167E0,-9.387258880E-2,1.535537302E-2,-7.871948558E-1
6.752184167E0,-9.458675310E-3,1.043587661E-1,-7.682411063E-1
6.762208167E0,-3.457042001E-2,1.565691394E-1,-6.930698866E-1
6.772231167E0,-2.728138331E-1,2.663611382E-1,-8.708971632E-1
6.782254167E0,-3.668660045E-2,3.558995515E-1,-8.777547777E-1
6.792277167E0,2.151705194E-1,3.636839497E-1,-8.305782723E-1
6.802300167E0,2.121115485E-1,4.451438498E-1,-7.788994110E-1
6.812324167E0,1.889668071E-1,4.169117385E-1,-7.974637359E-1
6.822347167E0,2.319327325E-1,3.355319452E-1,-7.382776344E-1
6.832370167E0,2.102562270E-1,2.843079972E-1,-7.134901178E-1
6.842393167E0,1.612805334E-1,2.723937106E-1,-6.634180713E-1
6.852416167E0,9.055612117E-2,2.509917319E-1,-6.596524644E-1
6.862440167E0,4.904849142E-2,2.985383660E-1,-7.551526988E-1
6.872463167E0,1.255633282E-1,3.543020922E-1,-7.392833555E-1
6.882486167E0,1.524097225E-1,3.954395932E-1,-6.933435363E-1
6.892509167E0,1.346157682E-1,3.760163122E-1,-5.151443768E-1
6.902532167E0,2.478643486E-1,3.540138245E-1,-2.575546467E-1
6.912556167E0,2.802611393E-1,3.335930085E-1,-7.705694675E-2
6.922579167E0,2.162393904E-1,3.002814209E-1,2.530060977E-1
6.932602167E0,2.323440841E-1,1.380510074E-1,6.243358666E-1
6.942625167E0,2.264079908E-1,-5.226299822E-2,1.016322679E0
6.952648167E0,1.274754408E-1,-9.907054424E-2,1.195532237E0
6.962672167E0,1.412792917E-1,-6.883751571E-2,9.643040943E-1
6.972695167E0,1.237998810E-1,-2.828415155E-2,6.405595511E-1
6.982718167E0,5.500479419E-2,-4.555273354E-2,3.743065864E-1
6.992741167E0,4.259433478E-2,-1.598079121E-1,1.898099756E-1
7.002764167E0,-2.776784241E-2,-2.601478869E-1,1.117093009E-1
7.012788167E0,-8.137157064E-2,-2.667675197E-1,3.841679156E-2
7.022811167E0,-4.260252088E-2,-2.017786413E-1,-8.050212622E-2
7.032834167E0,1.873798728E-2,-1.939971668E-1,-4.309047103E-2
7.042857167E0,1.125642003E-1,-2.129696274E-1,2.477465272E-3
7.052881167E0,1.114283422E-1,-1.921067619E-1,-5.515678525E-2
7.062904167E0,7.210409928E-2,-1.499255329E-1,-1.950110739E-1
7.072927167E0,1.345319337E-1,-1.649025911E-1,-3.301489985E-1
7.082950167E0,1.619316208E-1,-1.536993259E-1,-4.334774852E-1
7.092973167E0,1.172378433E-1,-1.799433839E-1,-4.499455833E-1
7.102997167E0,1.399282560E-1,-2.652986991E-1,-3.434625238E-1
7.113020167E0,9.428956836E-2,-2.783572859E-1,-2.356579936E-1
7.123043167E0,6.529176414E-2,-2.926817948E-1,-1.678823322E-1
7.133066167E0,4.562377721E-2,-3.229440594E-1,-9.825895071E-2
7.143089167E0,3.882434249E-2,-3.408973503E-1,2.216094732E-3
7.153113167E0,5.223467577E-2,-3.500453192E-1,7.953324258E-2
7.163136167E0,3.206412066E-2,-3.499424082E-1,1.772600967E-1
7.173159167E0,-1.208093226E-2,-3.936099994E-1,3.618040699E-1
7.183182167E0,-8.016269535E-2,-3.721963263E-1,4.221093285E-1
7.193205167E0,-8.158649236E-2,-2.976776558E-1,3.066408527E-1
7.203229167E0,-3.593055546E-2,-1.596710873E-1,1.525041550E-1
7.213252167E0,3.039419241E-3,-4.491480231E-2,1.218600672E-1
7.223275167E0,6.827530593E-2,-7.135591149E-2,3.380819160E-1
7.233298167E0,2.621306777E-3,-3.970025539E-2,6.107568777E-1
7.243321167E0,6.479449499E-2,-4.434820712E-2,8.607183301E-1
7.253345167E0,1.161654639E-1,3.482016921E-3,1.000470877E0
7.263368167E0,1.128548070E-1,1.543629849E-1,7.825053889E-1
7.273391167E0,1.437891725E-1,2.680591697E-1,4.268683773E-1
7.283414167E0,2.093750516E-1,2.857393956E-1,1.785342050E-1
7.293437167E0,2.074130183E-1,2.704869336E-1,-1.183458906E-1
7.303461167E0,1.658142086E-1,2.761528856E-1,-4.922186136E-1
7.313484167E0,1.262972634E-1,2.952475530E-1,-7.703689080E-1
7.323507167E0,1.853754473E-1,2.131696022E-1,-7.949792540E-1
7.333530167E0,2.054358189E-1,1.300034845E-1,-6.923559415E-1
7.343554167E0,2.080100191E-1,1.609802788E-1,-6.295281941E-1
7.353577167E0,2.155254453E-1,1.557131070E-1,-5.079055238E-1
7.363600167E0,2.554388317E-1,1.440718853E-1,-3.696504486E-1
7.373623167E0,2.754951469E-1,1.542852169E-1,-3.557627267E-1
7.383645792E0,2.676332000E-1,1.969932801E-1,-4.181156802E-1
7.393669792E0,1.825778469E-1,2.049782377E-1,-5.316311860E-1
7.403692792E0,1.345976784E-1,1.690506059E-1,-6.397245687E-1
7.413715792E0,9.234829277E-2,1.407723016E-1,-6.810585362E-1
7.423738792E0,3.878841866E-2,6.869542837E-2,-6.343398678E-1
7.433761792E0,-2.042870969E-5,1.973610699E-2,-4.474277723E-1
7.443785792E0,-3.173196226E-2,-5.536845446E-2,-2.260440016E-1
7.453808792E0,-4.247271270E-2,-5.208231926E-2,-5.956324697E-2
7.463831792E0,-5.384287935E-2,-1.085184753E-2,-1.451805174E-2
7.473854792E0,3.322274644E-2,3.188662112E-2,-5.407563508E-2
7.483877792E0,5.131107152E-2,3.373258710E-2,-6.543092787E-2
7.493901792E0,4.748527486E-2,3.584694028E-2,-1.211589861E-1
