"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.032584374E2,1.705588937E0,1.844335049E-1,2.192788124E0
1.032684614E2,1.730335712E0,2.459603548E-1,2.144767284E0
1.032784854E2,1.702586889E0,2.956759632E-1,2.025169373E0
1.032885094E2,1.625516415E0,3.293765783E-1,1.895140529E0
1.032985324E2,1.503061652E0,3.572068810E-1,1.796564937E0
1.033085564E2,1.370051622E0,3.795036077E-1,1.764410377E0
1.033185804E2,1.267838955E0,4.079823792E-1,1.789230824E0
1.033286044E2,1.175526381E0,4.244246781E-1,1.844920635E0
1.033386284E2,1.126337886E0,4.194307029E-1,1.917685151E0
1.033486524E2,1.089837909E0,3.992260993E-1,1.984454393E0
1.033586764E2,1.069317222E0,3.654167354E-1,2.038547039E0
1.033687004E2,1.107544780E0,3.765647113E-1,2.082870483E0
1.033787244E2,1.162195802E0,3.822798431E-1,2.125206232E0
1.033887474E2,1.218810081E0,3.775522411E-1,2.154516459E0
1.033987714E2,1.304880738E0,3.994463384E-1,2.159751892E0
1.034087954E2,1.407473087E0,4.317440987E-1,2.159791946E0
1.034188194E2,1.503076792E0,4.509068727E-1,2.159709454E0
1.034288434E2,1.585247397E0,4.367128909E-1,2.164153814E0
1.034388674E2,1.659964323E0,3.968978524E-1,2.165859222E0
1.034488914E2,1.719852567E0,3.550858498E-1,2.180025816E0
1.034589154E2,1.740521431E0,3.237164915E-1,2.215783596E0
1.034689394E2,1.713688493E0,2.928754389E-1,2.247832298E0
1.034789622E2,1.645441294E0,2.568876147E-1,2.288367748E0
1.034889862E2,1.531602859E0,2.091582417E-1,2.324910164E0
1.034990102E2,1.380439401E0,1.308109611E-1,2.345509529E0
1.035090342E2,1.212410808E0,4.923609644E-2,2.330714703E0
1.035190582E2,1.045344591E0,-1.175801363E-2,2.272731304E0
1.035290822E2,8.797535896E-1,-4.846639559E-2,2.170014620E0
1.035391062E2,7.199032307E-1,-7.148756087E-2,2.053699970E0
1.035491302E2,5.908457041E-1,-8.512613922E-2,1.941560268E0
1.035591542E2,4.906583726E-1,-7.676807791E-2,1.850337148E0
1.035691772E2,4.236607552E-1,-5.909153819E-2,1.781480312E0
1.035792012E2,3.931699395E-1,-1.223428547E-2,1.735338926E0
1.035892252E2,3.906889260E-1,4.490344971E-2,1.698983788E0
1.035992492E2,4.163575470E-1,1.102646142E-1,1.673282623E0
1.036092732E2,4.550953209E-1,1.934222132E-1,1.644448161E0
1.036192972E2,4.882897735E-1,2.985345125E-1,1.616691709E0
1.036293212E2,5.422568321E-1,4.212176204E-1,1.582105994E0
1.036393452E2,6.382161379E-1,5.436910987E-1,1.537881255E0
1.036493692E2,7.495091558E-1,6.404693127E-1,1.491312504E0
1.036593922E2,8.476724625E-1,6.970521808E-1,1.472559810E0
1.036694162E2,8.970152140E-1,7.297784090E-1,1.484943151E0
1.036794402E2,8.980796933E-1,7.461922765E-1,1.504474521E0
1.036894642E2,8.656443357E-1,7.445030212E-1,1.524169803E0
1.036994882E2,8.168150187E-1,7.008903027E-1,1.554096580E0
1.037095122E2,7.529559135E-1,6.362216473E-1,1.600168109E0
1.037195362E2,6.777392030E-1,5.512039661E-1,1.637795091E0
1.037295602E2,5.846117735E-1,4.537668824E-1,1.650217295E0
1.037395842E2,4.685133994E-1,3.642263710E-1,1.626519680E0
1.037496082E2,3.154022396E-1,2.363401353E-1,1.604704857E0
1.037596312E2,1.239920557E-1,8.993898332E-2,1.599500299E0
1.037696552E2,-1.002830788E-1,-1.752106473E-3,1.617814422E0
1.037796792E2,-3.579625487E-1,-4.489744827E-2,1.642103553E0
1.037897032E2,-6.115746498E-1,-3.045115247E-2,1.621052027E0
1.037997272E2,-7.792637944E-1,5.249433219E-2,1.556753993E0
1.038097512E2,-8.047369719E-1,2.070110440E-1,1.476632833E0
1.038197752E2,-6.787527204E-1,3.798518181E-1,1.393965840E0
1.038297992E2,-4.204993546E-1,5.534620285E-1,1.337496042E0
1.038398232E2,-5.593498796E-2,7.266199589E-1,1.331104994E0
1.038498462E2,3.501662314E-1,8.726930618E-1,1.361619115E0
1.038598702E2,7.141126990E-1,9.714745283E-1,1.416905046E0
1.038698942E2,9.875985980E-1,9.848491549E-1,1.469550610E0
1.038799182E2,1.178509831E0,9.694763422E-1,1.502750635E0
1.038899422E2,1.266653776E0,9.488211870E-1,1.496090770E0
1.038999662E2,1.234751821E0,8.678648472E-1,1.454454422E0
1.039099902E2,1.106603026E0,7.678930163E-1,1.393045545E0
1.039200142E2,9.135517478E-1,6.362902522E-1,1.327773571E0
1.039300382E2,6.875666976E-1,5.045573711E-1,1.281057358E0
1.039400622E2,4.699563682E-1,3.621074855E-1,1.281662345E0
1.039500852E2,2.765213549E-1,2.153468877E-1,1.322905660E0
1.039601092E2,1.190595478E-1,7.322384417E-2,1.366697431E0
1.039701332E2,1.995545439E-2,-4.354715347E-2,1.398694992E0
1.039801572E2,-2.603227645E-2,-1.380046904E-1,1.412155867E0
1.039901812E2,-2.144472301E-2,-2.596137524E-1,1.392081499E0
1.040002052E2,3.661405295E-2,-3.602423668E-1,1.371896029E0
1.040102292E2,1.022144854E-1,-3.930462599E-1,1.373087764E0
1.040202532E2,1.653564274E-1,-3.390069902E-1,1.402233362E0
1.040302772E2,2.137331069E-1,-2.667788565E-1,1.427156448E0
1.040403002E2,2.634434104E-1,-1.919624209E-1,1.429096818E0
1.040503242E2,3.068045378E-1,-1.318695545E-1,1.401479244E0
1.040603482E2,3.422181904E-1,-9.950122982E-2,1.371140003E0
1.040703722E2,3.678157926E-1,-6.177082285E-2,1.329418898E0
1.040803962E2,3.653616905E-1,-2.024761401E-2,1.281198382E0
1.040904202E2,3.169857860E-1,-2.998849377E-4,1.240275741E0
1.041004442E2,2.463358641E-1,2.457552589E-3,1.213883281E0
1.041104682E2,1.569882184E-1,-1.647955738E-3,1.210281253E0
1.041204922E2,7.001550496E-2,-1.539831981E-3,1.229301810E0
1.041305162E2,-9.736128151E-3,-1.790943556E-2,1.248311281E0
1.041405392E2,-6.771501154E-2,-5.736389756E-2,1.241230726E0
1.041505632E2,-9.979569167E-2,-1.005772203E-1,1.194403410E0
1.041605872E2,-1.085257977E-1,-1.429811418E-1,1.117389798E0
1.041706112E2,-1.129207686E-1,-1.705214530E-1,1.028182387E0
1.041806352E2,-1.160153598E-1,-1.957101673E-1,9.498457313E-1
1.041906592E2,-1.126035750E-1,-2.041310221E-1,9.116940498E-1
1.042006832E2,-1.166260242E-1,-2.120344937E-1,9.018366337E-1
1.042107072E2,-1.326504499E-1,-2.303656042E-1,8.941519856E-1
1.042207312E2,-1.292967349E-1,-2.414803058E-1,8.838849664E-1
1.042307552E2,-1.174079999E-1,-2.402544171E-1,8.896327615E-1
1.042407782E2,-1.161576509E-1,-2.556453645E-1,9.048543572E-1
1.042508022E2,-1.267541349E-1,-2.804363370E-1,9.259316921E-1
1.042608262E2,-1.176671684E-1,-3.121431172E-1,9.286891222E-1
1.042708502E2,-9.608893842E-2,-3.479211926E-1,9.167789817E-1
1.042808742E2,-6.397281587E-2,-3.739493191E-1,8.839635253E-1
1.042908982E2,-2.553962730E-2,-3.863751590E-1,8.505588770E-1
1.043009222E2,3.630909324E-2,-4.029370844E-1,8.232886195E-1
1.043109462E2,1.396265626E-1,-3.936181366E-1,8.010154963E-1
1.043209702E2,2.487637103E-1,-3.641313612E-1,7.654119730E-1
1.043309942E2,3.526223600E-1,-3.451460898E-1,7.155272365E-1
1.043410172E2,4.352841973E-1,-3.458134532E-1,6.773417592E-1
1.043510412E2,4.728403986E-1,-3.465708196E-1,6.755349040E-1
1.043610652E2,4.281541407E-1,-3.402159810E-1,7.122141123E-1
1.043710892E2,2.640938461E-1,-3.417385221E-1,7.814890146E-1
1.043811132E2,-1.329463068E-2,-3.106764853E-1,8.440762162E-1
1.043911372E2,-3.526779115E-1,-2.542129457E-1,9.162333608E-1
1.044011612E2,-6.724913716E-1,-1.902081370E-1,9.902532697E-1
1.044111852E2,-9.265111089E-1,-1.421468705E-1,1.035028219E0
1.044212092E2,-1.022463679E0,-8.473710716E-2,1.023655653E0
1.044312322E2,-9.226920605E-1,5.743543617E-3,9.638383389E-1
1.044412562E2,-6.638016701E-1,1.061244756E-1,8.731752634E-1
1.044512802E2,-3.006795943E-1,2.087035179E-1,7.824014425E-1
1.044613042E2,1.803355068E-1,3.481122851E-1,7.449486256E-1
1.044713282E2,7.067138553E-1,5.066073537E-1,7.874334455E-1
1.044813525E2,1.191166759E0,6.231169105E-1,9.028050303E-1
1.044913765E2,1.510051727E0,6.768214703E-1,1.075477600E0
1.045014005E2,1.638866901E0,6.816713214E-1,1.299346924E0
1.045114245E2,1.546658397E0,6.610894203E-1,1.555510044E0
1.045214485E2,1.224361539E0,6.157025099E-1,1.817709684E0
1.045314725E2,7.135849595E-1,5.469400883E-1,2.046546698E0
1.045414955E2,1.048505306E-1,4.676343501E-1,2.243313551E0
1.045515195E2,-5.057095289E-1,3.875812292E-1,2.398416996E0
1.045615435E2,-1.049572229E0,3.142729402E-1,2.489191294E0
1.045715675E2,-1.487106800E0,2.504518628E-1,2.552050352E0
1.045815915E2,-1.816426635E0,1.973465830E-1,2.599136829E0
1.045916155E2,-2.054055929E0,1.583158076E-1,2.616856813E0
1.046016395E2,-2.161194563E0,1.030088738E-1,2.605087280E0
1.046116635E2,-2.127784967E0,5.785687268E-2,2.565376759E0
1.046216875E2,-2.001633167E0,-4.388395697E-3,2.518063784E0
1.046317105E2,-1.862239599E0,-9.035336971E-2,2.475157022E0
1.046417345E2,-1.745655775E0,-1.740578562E-1,2.462114573E0
1.046517585E2,-1.667481422E0,-2.608086765E-1,2.511106730E0
1.046617825E2,-1.637583733E0,-3.849279583E-1,2.587971210E0
1.046718065E2,-1.671273947E0,-4.903703630E-1,2.681053400E0
1.046818305E2,-1.794106364E0,-5.343937278E-1,2.776942968E0
1.046918545E2,-2.008967876E0,-5.296306014E-1,2.919655800E0
1.047018785E2,-2.268557072E0,-5.395756364E-1,3.131449461E0
1.047119025E2,-2.529365301E0,-6.224413514E-1,3.371410847E0
1.047219265E2,-2.764296532E0,-7.776333094E-1,3.593523264E0
1.047319505E2,-2.973663568E0,-9.732707739E-1,3.708182812E0
1.047419735E2,-3.162746668E0,-1.153143883E0,3.724872112E0
1.047519975E2,-3.302345276E0,-1.268629909E0,3.722417831E0
1.047620215E2,-3.343737602E0,-1.442977786E0,3.701604366E0
1.047720455E2,-3.266608238E0,-1.731283903E0,3.659179211E0
1.047820695E2,-3.095211506E0,-2.023122311E0,3.611530066E0
1.047920935E2,-2.881717920E0,-2.297852755E0,3.555141211E0
1.048021175E2,-2.666899920E0,-2.489918709E0,3.497616768E0
1.048121415E2,-2.429997683E0,-2.558248520E0,3.402195930E0
1.048221655E2,-2.140222073E0,-2.540810108E0,3.282648802E0
1.048321895E2,-1.771422267E0,-2.482128859E0,3.188197374E0
1.048422125E2,-1.340385914E0,-2.364035368E0,3.098846912E0
1.048522365E2,-9.312964082E-1,-2.193593025E0,2.995296955E0
1.048622605E2,-5.977706313E-1,-2.034164190E0,2.894222021E0
1.048722845E2,-3.767350316E-1,-1.929936767E0,2.789587975E0
1.048823085E2,-2.827565968E-1,-1.860418439E0,2.674684763E0
1.048923325E2,-3.351691067E-1,-1.759841561E0,2.581871510E0
1.049023565E2,-5.070388317E-1,-1.710477233E0,2.546280622E0
1.049123805E2,-7.234731913E-1,-1.681483984E0,2.616090298E0
1.049224045E2,-9.651142955E-1,-1.647388577E0,2.753264666E0
1.049324285E2,-1.222878814E0,-1.646528602E0,2.933040380E0
1.049424525E2,-1.486015081E0,-1.680927396E0,3.149887800E0
1.049524755E2,-1.715272546E0,-1.664567709E0,3.378180027E0
1.049624995E2,-1.891731977E0,-1.626770020E0,3.524124861E0
1.049725235E2,-2.027853966E0,-1.624526143E0,3.590768576E0
1.049825475E2,-2.109652519E0,-1.583394885E0,3.610675573E0
1.049925715E2,-2.144731998E0,-1.473477125E0,3.581195593E0
1.050025955E2,-2.215968847E0,-1.379732966E0,3.446613073E0
1.050126195E2,-2.310226679E0,-1.373678684E0,3.317403316E0
1.050226435E2,-2.350339413E0,-1.455584407E0,3.258112192E0
1.050326675E2,-2.278622150E0,-1.593005419E0,3.207400560E0
1.050426915E2,-2.155409336E0,-1.722664356E0,3.168327570E0
1.050527145E2,-2.053374529E0,-1.806730747E0,3.147867441E0
1.050627385E2,-1.981791139E0,-1.817040920E0,3.165981531E0
1.050727625E2,-1.954747796E0,-1.643988371E0,3.146324635E0
1.050827865E2,-1.990529537E0,-1.294981241E0,3.048714399E0
1.050928105E2,-2.091425419E0,-9.537526965E-1,2.976947546E0
1.051028345E2,-2.173666477E0,-7.361910343E-1,3.002141953E0
1.051128585E2,-2.200290918E0,-5.792342424E-1,3.139186382E0
1.051228825E2,-2.233511209E0,-4.229745865E-1,3.378002405E0
1.051329065E2,-2.296397686E0,-2.875360548E-1,3.628536701E0
1.051429305E2,-2.403106451E0,-1.374112517E-1,3.845675707E0
1.051529545E2,-2.503166676E0,-1.449281275E-1,3.951127052E0
1.051629775E2,-2.480442762E0,-3.791310191E-1,3.925989866E0
1.051730015E2,-2.319531918E0,-6.946773529E-1,3.811377525E0
1.051830255E2,-2.081669331E0,-8.801963329E-1,3.664575338E0
1.051930495E2,-1.894636035E0,-8.836865425E-1,3.536046505E0
1.052030735E2,-1.901926875E0,-6.277027130E-1,3.473396063E0
1.052130975E2,-2.124620199E0,-2.782948911E-1,3.504621983E0
1.052231215E2,-2.437141418E0,-5.524398386E-2,3.617279291E0
1.052331455E2,-2.637748480E0,6.409931928E-3,3.702774286E0
1.052431695E2,-2.544148445E0,-2.165863961E-1,3.701686144E0
1.052531935E2,-2.179126501E0,-5.974122286E-1,3.627485037E0
1.052632175E2,-1.682060599E0,-8.963773847E-1,3.563643217E0
1.052732405E2,-1.239007115E0,-1.025281549E0,3.599857569E0
1.052832645E2,-1.099804759E0,-1.025672555E0,3.746957302E0
1.052932885E2,-1.321703315E0,-8.222486377E-1,3.928031683E0
1.053033125E2,-1.779703617E0,-5.446791053E-1,4.101688385E0
1.053133365E2,-2.199434757E0,-3.355562687E-1,4.255591393E0
1.053233605E2,-2.288796902E0,-1.294430345E-1,4.357385159E0
1.053333845E2,-2.074095488E0,-7.691310346E-2,4.365708351E0
1.053434085E2,-1.732766151E0,-1.695453078E-1,4.309978962E0
1.053534325E2,-1.420025468E0,-2.903231084E-1,4.212296009E0
1.053634565E2,-1.236984611E0,-5.068916082E-1,4.151166439E0
1.053734805E2,-1.216225505E0,-7.049734592E-1,4.194134235E0
1.053835035E2,-1.330132604E0,-8.003655076E-1,4.320715427E0
1.053935275E2,-1.484686971E0,-8.160219789E-1,4.454688072E0
1.054035515E2,-1.578929305E0,-8.180693984E-1,4.511576176E0
1.054135755E2,-1.594117045E0,-7.004665136E-1,4.504865646E0
1.054235995E2,-1.550577044E0,-5.601655841E-1,4.436410904E0
1.054336235E2,-1.464681506E0,-4.392739236E-1,4.336340427E0
1.054436475E2,-1.365663886E0,-3.755591214E-1,4.253181934E0
1.054536715E2,-1.330895543E0,-3.810929060E-1,4.221530914E0
1.054636955E2,-1.396358132E0,-3.764624596E-1,4.236411572E0
1.054737195E2,-1.527473569E0,-3.161156178E-1,4.322217941E0
1.054837432E2,-1.700719357E0,-1.553664058E-1,4.410742760E0
1.054937662E2,-1.891625047E0,6.438535452E-2,4.491703510E0
1.055037902E2,-2.075879097E0,3.384294212E-1,4.538732052E0
1.055138142E2,-2.213383913E0,5.593722463E-1,4.497733116E0
1.055238382E2,-2.312457561E0,7.353512645E-1,4.407778740E0
1.055338622E2,-2.432907104E0,8.632151484E-1,4.300141335E0
1.055438862E2,-2.532640934E0,8.443868756E-1,4.208944321E0
1.055539102E2,-2.557762146E0,8.335531950E-1,4.098834991E0
1.055639342E2,-2.530288458E0,7.743468881E-1,3.947724342E0
1.055739582E2,-2.412055016E0,6.999320388E-1,3.794473648E0
1.055839822E2,-2.342950344E0,6.060489416E-1,3.691425800E0
1.055940062E2,-2.246622801E0,3.537816703E-1,3.519863129E0
1.056040292E2,-2.146733284E0,3.534341156E-1,3.345075846E0
1.056140532E2,-2.089436293E0,3.309315443E-1,3.143982887E0
1.056240772E2,-2.088728905E0,3.005336821E-1,2.965779066E0
1.056341012E2,-2.124737978E0,2.181326598E-1,2.809753895E0
1.056441252E2,-2.118019581E0,8.889184892E-2,2.630730152E0
1.056541492E2,-2.024442434E0,-6.047227234E-2,2.414693117E0
1.056641732E2,-1.919735670E0,-1.643280834E-1,2.213762045E0
1.056741972E2,-1.845018864E0,-2.091473639E-1,2.047936201E0
1.056842212E2,-1.801816463E0,-1.957202405E-1,1.923641562E0
1.056942452E2,-1.784783959E0,-2.033154517E-1,1.841828704E0
1.057042692E2,-1.771800160E0,-2.241842449E-1,1.791820884E0
1.057142922E2,-1.772595406E0,-2.287088633E-1,1.755017877E0
1.057243162E2,-1.781388044E0,-2.024580836E-1,1.769260406E0
1.057343402E2,-1.782219887E0,-1.747501045E-1,1.783854961E0
1.057443642E2,-1.750226855E0,-1.620825082E-1,1.773211598E0
1.057543882E2,-1.706557751E0,-1.366116107E-1,1.754973650E0
1.057644122E2,-1.708937883E0,-7.579592615E-2,1.783243179E0
1.057744362E2,-1.779828072E0,7.050488889E-2,1.842054725E0
1.057844602E2,-1.918306112E0,2.627291977E-1,1.917639494E0
1.057944842E2,-2.098860741E0,3.928444386E-1,2.010244131E0
1.058045082E2,-2.291568279E0,4.177401960E-1,2.109226227E0
1.058145322E2,-2.436124563E0,4.157217443E-1,2.159132004E0
1.058245562E2,-2.480075598E0,3.976074457E-1,2.120240688E0
1.058345792E2,-2.404714823E0,3.556146920E-1,2.028030634E0
1.058446032E2,-2.290918589E0,2.914000154E-1,1.927903533E0
1.058546272E2,-2.207668066E0,2.450034022E-1,1.831754923E0
1.058646512E2,-2.155861616E0,2.422198653E-1,1.771029830E0
1.058746752E2,-2.130870581E0,2.713986337E-1,1.731438279E0
1.058846992E2,-2.097460032E0,2.488406003E-1,1.697719455E0
1.058947232E2,-2.024697781E0,2.381653339E-1,1.694258094E0
1.059047472E2,-1.920320868E0,1.877469122E-1,1.709816337E0
1.059147712E2,-1.790145993E0,1.130625010E-1,1.682225943E0
1.059247952E2,-1.680791259E0,4.203226417E-2,1.613194108E0
1.059348192E2,-1.573322892E0,-3.362506628E-2,1.542380571E0
1.059448422E2,-1.420667052E0,-1.316799968E-1,1.480353951E0
1.059548662E2,-1.223149657E0,-2.139033824E-1,1.414004922E0
1.059648902E2,-1.029693842E0,-3.220413327E-1,1.307885170E0
1.059749142E2,-8.619477153E-1,-4.656314552E-1,1.232733846E0
1.059849382E2,-7.413808107E-1,-5.993580818E-1,1.203866959E0
1.059949622E2,-6.112249494E-1,-6.794561148E-1,1.210228086E0
1.060049862E2,-4.335125387E-1,-6.934917569E-1,1.226823807E0
1.060150102E2,-2.115992308E-1,-6.790251732E-1,1.233475089E0
1.060250342E2,4.078615457E-2,-7.404770851E-1,1.239200830E0
1.060350582E2,2.821787596E-1,-8.576960564E-1,1.160107136E0
1.060450822E2,5.072771311E-1,-1.001401305E0,8.973013759E-1
1.060551052E2,7.900421023E-1,-1.079759717E0,5.524828434E-1
1.060651292E2,1.222329021E0,-1.091356158E0,1.454642564E-1
1.060751532E2,1.810914874E0,-1.045722604E0,-3.246658742E-1
1.060851772E2,2.447303534E0,-8.658691645E-1,-8.187565207E-1
1.060952012E2,2.928524017E0,-5.562666655E-1,-1.355151653E0
1.061052252E2,3.147961617E0,-2.587529421E-1,-1.881157398E0
1.061152492E2,3.136477470E0,2.241357416E-2,-2.361924887E0
1.061252732E2,3.022821188E0,2.555301785E-1,-2.807086229E0
1.061352972E2,2.970211506E0,3.435692787E-1,-3.169509411E0
1.061453212E2,3.080857038E0,2.619602084E-1,-3.433858156E0
1.061553452E2,3.293729305E0,6.148002669E-2,-3.663051128E0
1.061653692E2,3.489032507E0,-2.441067845E-1,-3.930926800E0
1.061753932E2,3.536557913E0,-5.000976920E-1,-4.193603516E0
1.061854162E2,3.407263517E0,-5.908267498E-1,-4.406038284E0
1.061954402E2,3.151864290E0,-5.786066055E-1,-4.627392769E0
1.062054642E2,2.880172491E0,-4.867538512E-1,-4.884374619E0
1.062154882E2,2.670239449E0,-2.696622610E-1,-5.156989098E0
1.062255122E2,2.555641174E0,-3.870468959E-2,-5.427567482E0
1.062355362E2,2.535272598E0,1.390361190E-1,-5.628592968E0
1.062455602E2,2.565034628E0,1.720891595E-1,-5.753484249E0
1.062555842E2,2.614295006E0,3.193012625E-2,-5.799279213E0
1.062656082E2,2.587374449E0,-1.806678921E-1,-5.836431026E0
1.062756322E2,2.524345160E0,-4.429370165E-1,-5.920073032E0
1.062856562E2,2.472748756E0,-6.967173815E-1,-6.034918308E0
1.062956802E2,2.416629314E0,-8.995031118E-1,-6.196483135E0
1.063057032E2,2.316686153E0,-1.035627961E0,-6.369892120E0
1.063157272E2,2.184481859E0,-1.116243958E0,-6.519611835E0
1.063257512E2,2.029782057E0,-1.163273573E0,-6.602514267E0
1.063357752E2,1.917729616E0,-1.230653763E0,-6.581994534E0
1.063457992E2,1.849434733E0,-1.360655189E0,-6.486804008E0
1.063558232E2,1.841168404E0,-1.537152410E0,-6.333402634E0
1.063658472E2,1.916723847E0,-1.783887267E0,-6.155229092E0
1.063758712E2,2.017439842E0,-2.037593365E0,-6.050273895E0
1.063858952E2,2.045918941E0,-2.262895823E0,-5.997810841E0
1.063959192E2,1.958433747E0,-2.423481464E0,-5.936332226E0
1.064059432E2,1.804855585E0,-2.548638105E0,-5.833374023E0
1.064159672E2,1.645229101E0,-2.665619135E0,-5.696724415E0
1.064259902E2,1.561355233E0,-2.782457829E0,-5.572091579E0
1.064360142E2,1.619759560E0,-2.865612030E0,-5.434288979E0
1.064460382E2,1.806391001E0,-3.058815718E0,-5.294697762E0
1.064560622E2,2.095103264E0,-3.435301781E0,-5.151447296E0
1.064660862E2,2.411309242E0,-3.900215387E0,-4.991555691E0
1.064761102E2,2.664066553E0,-4.321619511E0,-4.827537060E0
1.064861343E2,2.815491199E0,-4.643013954E0,-4.656765461E0
1.064961583E2,2.875767231E0,-4.839324474E0,-4.487730026E0
1.065061823E2,2.849534988E0,-4.873950958E0,-4.304535866E0
1.065162063E2,2.724705696E0,-4.692165852E0,-4.050262451E0
1.065262303E2,2.443164110E0,-4.298698902E0,-3.710887194E0
1.065362543E2,2.040081978E0,-3.773158789E0,-3.329812527E0
1.065462773E2,1.599424601E0,-3.149293184E0,-2.999768257E0
1.065563013E2,1.163949013E0,-2.504493237E0,-2.741071224E0
1.065663253E2,7.976146340E-1,-1.906901479E0,-2.543325186E0
1.065763493E2,5.906192064E-1,-1.417199254E0,-2.408049822E0
1.065863733E2,5.563464165E-1,-1.060723186E0,-2.313051939E0
1.065963973E2,6.374720335E-1,-8.120664358E-1,-2.236692429E0
1.066064213E2,7.845589519E-1,-6.941400170E-1,-2.208129168E0
1.066164453E2,9.356548786E-1,-6.719143987E-1,-2.255062819E0
1.066264693E2,1.021042228E0,-6.364951730E-1,-2.318825960E0
1.066364933E2,1.051123142E0,-5.661928058E-1,-2.400094032E0
1.066465173E2,1.049997687E0,-4.300373197E-1,-2.515341282E0
1.066565413E2,1.054982662E0,-2.135865092E-1,-2.676825523E0
1.066665653E2,1.076110840E0,5.325718224E-2,-2.887524366E0
1.066765883E2,1.162160397E0,3.016251028E-1,-3.077511787E0
1.066866123E2,1.328273773E0,4.365283251E-1,-3.175785780E0
1.066966363E2,1.555723667E0,4.230210185E-1,-3.190007687E0
1.067066603E2,1.788493514E0,3.728193641E-1,-3.168040991E0
1.067166843E2,1.978810191E0,2.958099842E-1,-3.206849813E0
1.067267083E2,2.156262875E0,1.881330460E-1,-3.320438147E0
1.067367323E2,2.285882950E0,1.289019585E-1,-3.443445444E0
1.067467563E2,2.321941137E0,1.411780715E-1,-3.557229996E0
1.067567803E2,2.263278723E0,2.215510607E-1,-3.681052685E0
1.067668043E2,2.172383547E0,3.585163653E-1,-3.770931482E0
1.067768283E2,2.069339514E0,3.742000759E-1,-3.711389780E0
1.067868523E2,1.952211618E0,2.929696739E-1,-3.514260769E0
1.067968763E2,1.838904023E0,1.063891798E-1,-3.252759457E0
1.068068993E2,1.753729463E0,-1.731026471E-1,-3.024799109E0
1.068169233E2,1.723045945E0,-5.248245597E-1,-2.842765570E0
1.068269473E2,1.736879468E0,-8.494724035E-1,-2.711027622E0
1.068369713E2,1.751734614E0,-1.040826201E0,-2.625778437E0
1.068469953E2,1.729574203E0,-1.114128590E0,-2.563958406E0
1.068570193E2,1.633401871E0,-1.072976112E0,-2.523925543E0
1.068670433E2,1.463182211E0,-9.278801084E-1,-2.507848024E0
1.068770673E2,1.236263871E0,-7.529715896E-1,-2.500563860E0
1.068870913E2,9.816930890E-1,-6.882011294E-1,-2.490367889E0
1.068971153E2,6.874748468E-1,-7.035660148E-1,-2.425674438E0
1.069071393E2,3.889395595E-1,-7.933025360E-1,-2.331626654E0
1.069171633E2,1.109571606E-1,-9.050424695E-1,-2.228509665E0
1.069271873E2,-1.279331744E-1,-9.670025110E-1,-2.131194115E0
1.069372103E2,-3.531750143E-1,-9.171061516E-1,-2.119867802E0
