"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.315843796E1,-1.778302002E0,4.710554352E0,-7.473059692E0
3.316846096E1,-1.833237762E0,4.668342133E0,-7.268435211E0
3.317848396E1,-2.212698669E0,4.697980499E0,-7.064708862E0
3.318850796E1,-2.676434326E0,4.676874390E0,-6.986421661E0
3.319853096E1,-3.082090759E0,4.484524384E0,-7.005282440E0
3.320855396E1,-3.332070923E0,4.320016479E0,-7.224875793E0
3.321857696E1,-3.546275482E0,4.228856049E0,-7.466922455E0
3.322860096E1,-3.770509186E0,4.218677216E0,-7.636669464E0
3.323862396E1,-3.979923706E0,4.181853790E0,-7.810009003E0
3.324864696E1,-4.139491882E0,4.153412933E0,-8.022716675E0
3.325867096E1,-4.183350677E0,4.103865967E0,-8.252638550E0
3.326869396E1,-4.202660522E0,4.042044525E0,-8.421637115E0
3.327871696E1,-4.230502625E0,3.990701294E0,-8.547525330E0
3.328873996E1,-4.266278229E0,3.949387207E0,-8.637937317E0
3.329876396E1,-4.281396790E0,4.019591217E0,-8.704249420E0
3.330878696E1,-4.388424225E0,4.074227600E0,-8.716374207E0
3.331880996E1,-4.555925903E0,4.082310791E0,-8.678652649E0
3.332883396E1,-4.702471161E0,4.115092621E0,-8.656947784E0
3.333885696E1,-4.743186493E0,4.188290405E0,-8.612041168E0
3.334887996E1,-4.627926178E0,4.278253326E0,-8.497678986E0
3.335890396E1,-4.448000336E0,4.351451111E0,-8.221652985E0
3.336892696E1,-4.312382355E0,4.464166718E0,-7.786208496E0
3.337894996E1,-4.362528076E0,4.593797150E0,-7.373516693E0
3.338897296E1,-4.509971466E0,4.737648010E0,-7.038513336E0
3.339899696E1,-4.588408356E0,4.845723267E0,-6.845564575E0
3.340901954E1,-4.640949097E0,4.863985291E0,-6.760840759E0
3.341904254E1,-4.667743378E0,4.901257782E0,-6.722071381E0
3.342906654E1,-4.551734619E0,4.971611481E0,-6.781198425E0
3.343908954E1,-4.414470062E0,5.007536774E0,-6.839876404E0
3.344911254E1,-4.231550446E0,4.974305878E0,-6.855144653E0
3.345913654E1,-4.065695343E0,4.886887665E0,-6.825655975E0
3.346915954E1,-4.007466431E0,4.828359375E0,-6.999145203E0
3.347918254E1,-3.960613861E0,4.733905792E0,-7.211403809E0
3.348920554E1,-3.855233002E0,4.633015594E0,-7.645800476E0
3.349922954E1,-3.814817047E0,4.403393097E0,-8.094866638E0
3.350925254E1,-3.333867188E0,4.002077637E0,-9.138496399E0
3.351927554E1,-3.756288757E0,4.009412384E0,-9.714498596E0
3.352929954E1,-3.931873627E0,4.109703827E0,-9.806108093E0
3.353932254E1,-4.198918304E0,4.014352112E0,-9.599537659E0
3.354934554E1,-4.470902710E0,3.860771484E0,-9.285640411E0
3.355936854E1,-4.692142639E0,3.692371674E0,-8.711584167E0
3.356939254E1,-5.071453857E0,3.759881287E0,-8.231831818E0
3.357941554E1,-5.223986664E0,4.235292664E0,-9.354048157E0
3.358943854E1,-6.167474670E0,3.889661407E0,-9.057814178E0
3.359946254E1,-7.094047852E0,3.806733856E0,-8.504265289E0
3.360948554E1,-6.817273407E0,4.107608185E0,-9.184450836E0
3.361950854E1,-6.209986267E0,4.128714294E0,-9.316925354E0
3.362953254E1,-5.555547180E0,3.898043976E0,-8.685837708E0
3.363955554E1,-5.052593079E0,3.856280823E0,-8.372539215E0
3.364957854E1,-4.713248749E0,4.036356354E0,-8.261919250E0
3.365960154E1,-4.390220490E0,4.256249084E0,-7.804021454E0
3.366962554E1,-4.190236359E0,4.201912079E0,-7.504644012E0
3.367964854E1,-4.156406708E0,4.069138184E0,-7.773784332E0
3.368967154E1,-4.079616394E0,4.007466431E0,-7.900420990E0
3.369969554E1,-4.065246277E0,4.029620361E0,-7.999365234E0
3.370971854E1,-3.863765259E0,3.766916656E0,-8.244555359E0
3.371974154E1,-3.408262482E0,3.631747742E0,-8.678353271E0
3.372976554E1,-3.218307495E0,3.472478943E0,-8.813222809E0
3.373978854E1,-3.220852203E0,3.376528473E0,-8.837472382E0
3.374981154E1,-3.307372284E0,3.376827850E0,-9.083410950E0
3.375983454E1,-3.321742401E0,3.290307770E0,-9.271569672E0
3.376985854E1,-3.262166290E0,3.186872864E0,-9.097631378E0
3.377988154E1,-3.279979248E0,3.219505005E0,-9.025032349E0
3.378990454E1,-3.300935669E0,3.299438782E0,-9.140442352E0
3.379992854E1,-3.803440704E0,3.261268158E0,-8.915460205E0
3.380995154E1,-3.649710388E0,3.251688080E0,-9.270671539E0
3.381997454E1,-3.330424347E0,3.216511230E0,-9.323212280E0
3.382999854E1,-3.073857880E0,3.167113953E0,-9.184450836E0
3.384002154E1,-2.879412231E0,3.121009827E0,-9.228758698E0
3.385004454E1,-2.671045532E0,3.063080292E0,-9.611961823E0
3.386006754E1,-2.463427277E0,3.008593597E0,-9.856403503E0
3.387009154E1,-2.444416809E0,3.065325623E0,-9.770931244E0
3.388011454E1,-2.786904602E0,3.132086792E0,-9.542805634E0
3.389013754E1,-3.126697998E0,3.286415863E0,-9.207652588E0
3.390016154E1,-3.389701080E0,3.419489136E0,-9.064999237E0
3.391018454E1,-3.683390350E0,3.506757660E0,-8.942553864E0
3.392020754E1,-3.627406769E0,3.601211243E0,-8.691376190E0
3.393023054E1,-3.210523682E0,3.704047394E0,-8.310418396E0
3.394025454E1,-3.368744659E0,3.672163696E0,-8.333769836E0
3.395027754E1,-3.419638824E0,3.692221985E0,-8.467142487E0
3.396030054E1,-3.189567261E0,3.677103424E0,-8.610693970E0
3.397032454E1,-3.116070099E0,3.620820465E0,-8.896599426E0
3.398034754E1,-3.203638000E0,3.624113617E0,-9.260043640E0
3.399037054E1,-3.102448425E0,3.697161713E0,-9.282347260E0
3.400039454E1,-3.036735077E0,3.757037201E0,-8.916508026E0
3.401041754E1,-3.317102051E0,3.865860901E0,-8.499924316E0
3.402044054E1,-3.429817657E0,3.988306274E0,-8.216862946E0
3.403046354E1,-3.478765869E0,4.106111298E0,-8.238268433E0
3.404048754E1,-3.832330627E0,4.229155426E0,-8.155340881E0
3.405051054E1,-4.126468964E0,4.334835663E0,-7.809110870E0
3.406053354E1,-4.246818695E0,4.320465546E0,-7.448810120E0
3.407055754E1,-3.781286774E0,4.301155701E0,-7.662415924E0
3.408058054E1,-3.043022003E0,4.254602509E0,-8.209827576E0
3.409060354E1,-2.796334991E0,4.162094879E0,-8.535849609E0
3.410062754E1,-3.048410797E0,4.117936707E0,-8.691376190E0
3.411065054E1,-3.295546875E0,4.095483398E0,-8.874595184E0
3.412067354E1,-3.622616730E0,4.269122314E0,-8.638236694E0
3.413069654E1,-4.302353210E0,4.566553802E0,-8.499624939E0
3.414072054E1,-4.621938629E0,4.877457275E0,-8.409063263E0
3.415074354E1,-4.113595734E0,5.146896973E0,-8.361312561E0
3.416076654E1,-2.726729736E0,4.750970306E0,-8.354127502E0
3.417079054E1,-1.810634766E0,4.724325714E0,-8.508007507E0
3.418081354E1,-2.295177155E0,4.676724701E0,-8.820407867E0
3.419083654E1,-3.286565552E0,4.374952240E0,-8.730145569E0
3.420086054E1,-3.527265015E0,3.917353821E0,-8.483159180E0
3.421088354E1,-3.635939026E0,3.658542023E0,-8.386759644E0
3.422090654E1,-3.410358124E0,3.686683502E0,-7.626640320E0
3.423092954E1,-3.400328979E0,3.642225952E0,-7.644902344E0
3.424095354E1,-3.823948059E0,3.811224518E0,-7.692353668E0
3.425097654E1,-3.813469849E0,4.017345886E0,-7.732320557E0
3.426099954E1,-3.728147278E0,4.269272003E0,-7.872728577E0
3.427102354E1,-3.668421478E0,4.352648621E0,-8.179590454E0
3.428104654E1,-3.737577667E0,4.165088654E0,-8.201744385E0
3.429106954E1,-3.804338837E0,3.771257629E0,-8.126301270E0
3.430109354E1,-4.124223633E0,3.321592712E0,-8.265062714E0
3.431111654E1,-4.488416290E0,2.971021729E0,-8.698561249E0
3.432113954E1,-4.624034271E0,2.766397247E0,-9.111103363E0
3.433116354E1,-4.334685974E0,3.269501038E0,-8.536448364E0
3.434118654E1,-4.304748230E0,3.671415253E0,-8.465795288E0
3.435120954E1,-3.877985687E0,3.692970428E0,-9.239236908E0
3.436123254E1,-3.064277802E0,3.999682617E0,-1.019529877E1
3.437125654E1,-3.663032684E0,4.163741455E0,-1.047057632E1
3.438127954E1,-4.694986725E0,4.044140167E0,-1.008363098E1
3.439130254E1,-4.982987823E0,4.008364563E0,-9.514364777E0
3.440132654E1,-4.201912079E0,3.325035553E0,-8.777896271E0
3.441135008E1,-4.011657715E0,2.316283264E0,-8.529562683E0
3.442137308E1,-4.383933563E0,2.310295715E0,-7.941735077E0
3.443139608E1,-4.541406097E0,2.639610901E0,-7.427853699E0
3.444142008E1,-4.580474854E0,2.589165802E0,-7.847730560E0
3.445144308E1,-4.271068268E0,2.728376312E0,-7.994425507E0
3.446146608E1,-3.795207825E0,2.835104370E0,-8.803792419E0
3.447149008E1,-3.611240387E0,2.714754639E0,-9.674382019E0
3.448151308E1,-4.230951691E0,2.680026855E0,-9.358538818E0
3.449153608E1,-4.207450562E0,2.362986145E0,-8.853938141E0
3.450156008E1,-4.304748230E0,1.684896240E0,-9.220525818E0
3.451158308E1,-3.503464508E0,1.340013428E0,-1.017928207E1
3.452160608E1,-3.619473267E0,1.711540833E0,-1.003273682E1
3.453163008E1,-4.495601349E0,1.707798615E0,-9.230854340E0
3.454165308E1,-4.430187378E0,1.423390045E0,-9.366172943E0
3.455167608E1,-4.051624603E0,9.740245056E-1,-9.200617218E0
3.456169908E1,-3.557801514E0,5.403762817E-1,-8.599467316E0
3.457172308E1,-3.281176758E0,4.111949158E-1,-8.824898529E0
3.458174608E1,-2.964884491E0,2.287243652E-1,-9.215436401E0
3.459176908E1,-3.264860687E0,-9.879455566E-3,-8.962612152E0
3.460179308E1,-3.455863495E0,-8.397537231E-2,-8.330177307E0
3.461181608E1,-3.130290527E0,-8.442443848E-2,-8.212971039E0
3.462183908E1,-3.285517731E0,-1.252894592E-1,-8.630303192E0
3.463186208E1,-3.421734467E0,1.567240906E-1,-8.867410126E0
3.464188608E1,-3.632645874E0,7.069798279E-1,-9.362131348E0
3.465190908E1,-3.615281982E0,6.355783081E-1,-8.754544830E0
3.466193208E1,-3.708388367E0,5.999523926E-1,-8.825796661E0
3.467195608E1,-4.420607300E0,2.857557678E-1,-8.872948608E0
3.468197908E1,-5.607638855E0,1.245410156E-1,-8.847351837E0
3.469200208E1,-2.418370972E0,1.433119812E0,-8.724307709E0
3.470202608E1,-2.572101288E0,9.493258667E-1,-8.915909271E0
3.471204908E1,-3.781286774E0,5.303471375E-1,-8.369246063E0
3.472207208E1,-4.401896210E0,6.423143005E-1,-8.094567261E0
3.473209608E1,-3.819307709E0,8.839118958E-1,-7.870483246E0
3.474211908E1,-3.676354980E0,7.375163269E-1,-8.068671112E0
3.475214208E1,-3.498674469E0,9.081614685E-1,-8.088280334E0
3.476216508E1,-3.707490234E0,8.687933350E-1,-7.969277802E0
3.477218908E1,-3.720812531E0,8.843609619E-1,-7.726632385E0
3.478221208E1,-3.673361206E0,8.502319336E-1,-7.619006195E0
3.479223508E1,-3.793710938E0,8.357121277E-1,-7.739355927E0
3.480225908E1,-3.892804871E0,8.994795227E-1,-7.962541809E0
3.481228208E1,-4.435725861E0,7.662565613E-1,-8.181237030E0
3.482230508E1,-5.578299866E0,8.631051636E-1,-8.456065521E0
3.483232908E1,-3.393143921E0,1.800006866E0,-7.601342926E0
3.484235208E1,-4.329147491E0,6.785389709E-1,-8.092920685E0
3.485237508E1,-4.260440369E0,5.164260864E-1,-7.778424683E0
3.486239908E1,-4.392016754E0,4.480183411E-1,-7.751181335E0
3.487242208E1,-4.145329742E0,4.305047607E-1,-7.976762238E0
3.488244508E1,-4.144132233E0,4.299060059E-1,-7.902217255E0
3.489246808E1,-4.109105072E0,4.604425049E-1,-8.152197418E0
3.490249208E1,-4.245920563E0,4.638853455E-1,-8.320746918E0
3.491251508E1,-4.361929321E0,3.134481812E-1,-8.136929169E0
3.492253808E1,-4.268373871E0,1.531315613E-1,-8.437953186E0
3.493256208E1,-4.455335083E0,3.376977539E-1,-8.574020233E0
3.494258508E1,-4.525090027E0,2.847079468E-1,-8.387957153E0
3.495260808E1,-4.398303680E0,-5.568420410E-2,-8.629105682E0
3.496263208E1,-4.092190247E0,-2.263293457E-1,-8.684191132E0
3.497265508E1,-3.922592926E0,-1.215472412E-1,-8.841214600E0
3.498267808E1,-3.736829224E0,-2.486329651E-1,-8.807684326E0
3.499270108E1,-3.266956329E0,-3.576063538E-1,-9.032067719E0
3.500272508E1,-3.357518005E0,-2.457888794E-1,-9.137598267E0
3.501274808E1,-3.505111084E0,-2.457888794E-1,-9.160201263E0
3.502277108E1,-3.496279449E0,-2.571652222E-1,-9.298813019E0
3.503279508E1,-3.354524231E0,-2.393522644E-1,-9.520202637E0
3.504281808E1,-3.184926910E0,-2.597099304E-1,-9.579179993E0
3.505284108E1,-3.013683014E0,-3.923341370E-1,-9.507628784E0
3.506286508E1,-2.911146240E0,-5.842350769E-1,-9.343420258E0
3.507288808E1,-2.757116547E0,-7.099736023E-1,-9.335786133E0
3.508291108E1,-2.421514435E0,-7.467970276E-1,-9.422455902E0
3.509293508E1,-2.474803619E0,-7.276368713E-1,-9.529633026E0
3.510295808E1,-2.480791168E0,-7.102729797E-1,-9.655371552E0
3.511298108E1,-2.501747589E0,-8.879534912E-1,-9.794731750E0
3.512300408E1,-2.321971436E0,-8.508306885E-1,-1.008168503E1
3.513302808E1,-2.367925873E0,-7.023394775E-1,-1.003138962E1
3.514305108E1,-2.415826263E0,-8.135581970E-1,-9.904603271E0
3.515307408E1,-2.196532288E0,-8.430468750E-1,-9.799821167E0
3.516309808E1,-2.135309601E0,-7.209008789E-1,-9.752669220E0
3.517312108E1,-2.312091980E0,-6.234535217E-1,-9.763746185E0
3.518314408E1,-2.102976837E0,-5.267546082E-1,-9.834548950E0
3.519316808E1,-1.844314728E0,-5.026547241E-1,-9.999805298E0
3.520319108E1,-1.854194183E0,-5.599855042E-1,-9.842931519E0
3.521321408E1,-1.781295776E0,-8.117619324E-1,-9.708511047E0
3.522323708E1,-1.578317871E0,-1.046773224E0,-9.583520966E0
3.523326108E1,-1.747615814E0,-1.094374237E0,-9.512269135E0
3.524328408E1,-1.661544800E0,-9.128018188E-1,-9.603429565E0
3.525330708E1,-1.388512573E0,-9.551637268E-1,-9.930499420E0
3.526333108E1,-1.381477203E0,-1.289568329E0,-9.782606964E0
3.527335408E1,-9.955796814E-1,-1.455872498E0,-9.173224182E0
3.528337708E1,-7.191046143E-1,-9.825567627E-1,-9.163494415E0
3.529340108E1,-6.249504089E-1,-4.463717651E-1,-9.767638092E0
3.530342408E1,-1.978884888E-1,-4.900808716E-1,-9.870623932E0
3.531344708E1,-2.290237427E-2,-9.300160217E-1,-9.840686188E0
3.532347008E1,-1.910028076E-1,-1.199455719E0,-9.697134705E0
3.533349408E1,-4.478686523E-1,-1.040935364E0,-9.788295135E0
3.534351708E1,-3.300636292E-1,-8.208929443E-1,-9.933942261E0
3.535354008E1,-1.204994202E-1,-8.416996765E-1,-1.018257523E1
3.536356408E1,-9.565109253E-2,-9.011260986E-1,-1.027867538E1
3.537358708E1,-2.832110596E-1,-1.056652679E0,-1.015143997E1
3.538361008E1,-6.080355835E-1,-1.186432800E0,-1.008827133E1
3.539363408E1,-8.499325562E-1,-1.379531250E0,-1.012150223E1
3.540365708E1,-1.052012329E0,-1.159788208E0,-1.025412643E1
3.541367967E1,-1.469793549E0,-8.189469910E-1,-1.020502853E1
3.542370367E1,-1.337319031E0,-8.550219727E-1,-9.829908600E0
3.543372667E1,-9.015751648E-1,-1.486408997E0,-9.529633026E0
3.544374967E1,-5.441184998E-1,-2.004481659E0,-9.369017029E0
3.545377367E1,-1.604663086E-1,-1.867067413E0,-9.488618317E0
3.546379667E1,-2.161505127E-1,-1.630409546E0,-9.580078125E0
3.547381967E1,9.295669556E-2,-1.679657135E0,-9.336085510E0
3.548384267E1,4.680766296E-1,-1.769620056E0,-9.406139832E0
3.549386667E1,3.769161987E-1,-1.598226471E0,-9.660161591E0
3.550388967E1,9.663903809E-1,-1.096769257E0,-1.009231293E1
3.551391267E1,1.040037231E0,-8.460406494E-1,-1.029963181E1
3.552393667E1,7.538323975E-1,-7.839198303E-1,-1.025846741E1
3.553395967E1,5.782475281E-1,-9.702822876E-1,-1.000369720E1
3.554398267E1,3.504212952E-1,-1.358425140E0,-1.001462448E1
3.555400667E1,6.825805664E-2,-1.628613281E0,-9.966724091E0
3.556402967E1,-2.255809021E-1,-1.788630524E0,-1.005204666E1
3.557405267E1,-5.209167480E-2,-1.814676361E0,-1.020248383E1
3.558407567E1,-1.209484863E-1,-1.818418579E0,-1.027897476E1
3.559409967E1,3.649411011E-1,-1.597777405E0,-1.051952454E1
3.560412267E1,3.528163147E-1,-8.692424011E-1,-1.092742630E1
3.561414567E1,1.440005493E-1,-3.742218018E-1,-1.087952591E1
3.562416967E1,1.453477478E-1,-4.586462402E-1,-1.100706070E1
3.563419267E1,4.909790039E-2,-5.087919617E-1,-1.106723557E1
3.564421567E1,3.339555359E-1,-4.899311829E-1,-1.060514648E1
3.565423967E1,2.564167786E-1,-6.393205261E-1,-9.961335297E0
3.566426267E1,-1.131646729E-1,-6.680607605E-1,-9.227710876E0
3.567428567E1,-5.495072937E-1,-6.939569092E-1,-9.514664154E0
3.568430967E1,-2.317181396E-1,-8.189469910E-1,-9.913135529E0
3.569433267E1,7.933502197E-1,-1.106948090E0,-9.990973663E0
3.570435567E1,1.212478638E0,-1.490600281E0,-1.014290771E1
3.571437867E1,1.098864899E0,-1.574276276E0,-1.016012192E1
3.572440267E1,7.364685059E-1,-1.368154907E0,-9.854158173E0
3.573442567E1,5.131329346E-1,-1.224603424E0,-9.439819794E0
3.574444867E1,5.108876038E-1,-1.003662872E0,-9.479337616E0
3.575447267E1,5.420228577E-1,-6.879693604E-1,-9.754914551E0
3.576449567E1,6.502478027E-1,-5.179229736E-1,-9.702523499E0
3.577451867E1,7.872129822E-1,-2.441423035E-1,-9.699529724E0
3.578454267E1,5.282514954E-1,-2.734812927E-1,-9.353449402E0
3.579456567E1,6.012995911E-1,-3.556604004E-1,-9.074279938E0
3.580458867E1,9.105564880E-1,-2.215393066E-1,-9.454339600E0
3.581461267E1,1.084794159E0,-3.947291565E-1,-9.516460419E0
3.582463567E1,1.160836029E0,-3.125500488E-1,-9.601932678E0
3.583465867E1,9.859996033E-1,-2.736309814E-1,-9.505533142E0
3.584468267E1,1.138083344E0,-4.559518433E-1,-9.404493256E0
3.585470567E1,1.157393188E0,-6.737489319E-1,-9.320368195E0
3.586472867E1,1.106798401E0,-7.604187012E-1,-9.464967499E0
3.587475167E1,1.163979492E0,-7.117698669E-1,-9.521998901E0
3.588477567E1,8.232879639E-1,-7.195536804E-1,-9.728868713E0
3.589479867E1,6.303392029E-1,-7.438032532E-1,-9.539811859E0
3.590482167E1,8.762777710E-1,-7.394622803E-1,-9.376202087E0
3.591484567E1,1.137484589E0,-4.975653076E-1,-9.613907776E0
3.592486867E1,1.133293304E0,-2.935395813E-1,-9.770182800E0
3.593489167E1,1.057101746E0,-2.604583740E-1,-9.713301086E0
3.594491567E1,1.075513458E0,-4.255650330E-1,-9.638157349E0
3.595493867E1,1.163380737E0,-7.405101013E-1,-9.743837585E0
3.596496167E1,1.128054199E0,-8.677455139E-1,-9.882000275E0
3.597498467E1,1.189426575E0,-9.184899902E-1,-9.885592804E0
3.598500867E1,1.021326141E0,-8.964857483E-1,-9.859097900E0
3.599503167E1,7.872129822E-1,-8.548722839E-1,-9.678273926E0
3.600505467E1,7.553292847E-1,-7.333250427E-1,-9.670041046E0
3.601507867E1,7.905061340E-1,-5.996530151E-1,-9.724976807E0
3.602510167E1,6.879693604E-1,-6.044430542E-1,-9.795929260E0
3.603512467E1,5.774990845E-1,-7.765850830E-1,-9.880353699E0
3.604514867E1,6.379733276E-1,-9.466314697E-1,-9.809101868E0
3.605517167E1,5.477110291E-1,-1.011147308E0,-9.769434357E0
3.606519467E1,2.707868958E-1,-9.954299927E-1,-9.734706573E0
3.607521867E1,1.285826111E-1,-9.743238831E-1,-9.669591980E0
3.608524167E1,2.395019531E-1,-1.003962250E0,-9.533524933E0
3.609526467E1,2.679428101E-1,-1.047821045E0,-9.454040222E0
3.610528867E1,1.986369324E-1,-1.102607117E0,-9.512718201E0
3.611531167E1,1.173559570E-1,-1.132544861E0,-9.538764038E0
3.612533467E1,1.028361511E-1,-1.086291046E0,-9.568851471E0
3.613535767E1,1.751358032E-1,-1.021475830E0,-9.641749878E0
3.614538167E1,2.764750671E-1,-1.063388672E0,-9.621242523E0
3.615540467E1,2.368075562E-1,-1.097667389E0,-9.748927002E0
3.616542767E1,2.421963501E-1,-1.090632019E0,-9.791737976E0
3.617545167E1,2.725831604E-1,-1.036444702E0,-9.741292877E0
3.618547467E1,3.129991150E-1,-1.014590149E0,-9.726174316E0
3.619549767E1,3.646417236E-1,-1.028810577E0,-9.782606964E0
3.620552167E1,3.230282593E-1,-9.942324829E-1,-9.834399261E0
3.621554467E1,2.616558838E-1,-9.910890198E-1,-9.768087158E0
3.622556767E1,2.143542480E-1,-1.016835480E0,-9.756261749E0
3.623559167E1,2.380050659E-1,-1.000818787E0,-9.772428131E0
3.624561467E1,1.856140137E-1,-9.975256348E-1,-9.765392761E0
3.625563767E1,6.990463257E-2,-9.618997192E-1,-9.852960663E0
3.626566167E1,8.532257080E-2,-9.104067993E-1,-9.804611206E0
3.627568467E1,7.065307617E-2,-9.292675781E-1,-9.716145172E0
3.628570767E1,4.430786133E-2,-9.160949707E-1,-9.787696381E0
3.629573067E1,7.349716187E-2,-9.419911194E-1,-9.711654510E0
3.630575467E1,1.673519897E-1,-9.696835327E-1,-9.716294861E0
3.631577767E1,2.050735474E-1,-1.010847931E0,-9.748777313E0
3.632580067E1,1.683998108E-1,-1.117575989E0,-9.729766846E0
3.633582467E1,9.684860229E-2,-1.159189453E0,-9.713450775E0
3.634584767E1,2.395019531E-2,-1.134790192E0,-9.713899841E0
3.635587067E1,-2.350112915E-2,-1.152453461E0,-9.742939453E0
3.636589467E1,-1.182540894E-1,-1.155896301E0,-9.807604980E0
3.637591767E1,-1.219963074E-1,-1.148262177E0,-9.802066498E0
3.638594067E1,-4.580474854E-2,-1.151555328E0,-9.815837860E0
3.639596467E1,-5.613327026E-2,-1.106349335E0,-9.898016968E0
3.640598767E1,-1.297801208E-1,-1.065783691E0,-9.883796539E0
3.641601079E1,-7.873626709E-2,-1.062490540E0,-9.824819183E0
3.642603479E1,6.242019653E-2,-1.103056183E0,-9.783205719E0
3.643605779E1,8.936416626E-2,-1.155896301E0,-9.839937744E0
3.644608079E1,7.035369873E-3,-1.199306030E0,-9.842781830E0
3.645610379E1,3.442840576E-3,-1.198557587E0,-9.879006500E0
3.646612779E1,3.981719971E-2,-1.133293304E0,-9.851164398E0
3.647615079E1,-1.706451416E-2,-1.020727386E0,-9.853709106E0
3.648617379E1,-1.249900818E-1,-9.228309631E-1,-9.869127045E0
3.649619779E1,-1.715432739E-1,-8.147557068E-1,-9.825867004E0
3.650622079E1,2.050735474E-2,-6.789880371E-1,-9.900112610E0
3.651624379E1,2.787203979E-1,-6.327342224E-1,-1.004486160E1
3.652626779E1,3.683839417E-1,-6.598278809E-1,-1.009500732E1
3.653629079E1,4.189787292E-1,-7.458988953E-1,-1.003872437E1
3.654631379E1,4.572990417E-1,-8.274792480E-1,-9.898765411E0
3.655633779E1,3.481759644E-1,-8.780740356E-1,-9.844129028E0
3.656636079E1,2.469863892E-1,-8.204438782E-1,-9.736502838E0
3.657638379E1,1.284329224E-1,-7.105723572E-1,-9.673334198E0
3.658640779E1,-4.191284180E-2,-5.968089294E-1,-9.606423340E0
3.659643079E1,-1.190025330E-1,-6.201603699E-1,-9.466015320E0
3.660645379E1,-6.496490479E-2,-7.134164429E-1,-9.456584930E0
3.661647679E1,5.239105225E-3,-7.586224365E-1,-9.538464661E0
3.662650079E1,1.041833496E-1,-8.175997925E-1,-9.517957306E0
3.663652379E1,9.939331055E-2,-8.517288208E-1,-9.476643219E0
3.664654679E1,4.475692749E-2,-8.527766418E-1,-9.411378937E0
3.665657079E1,-3.891906738E-3,-8.580157471E-1,-9.448052673E0
3.666659379E1,-7.259902954E-2,-7.984396362E-1,-9.524094543E0
3.667661679E1,-8.652008057E-2,-7.472460938E-1,-9.533824310E0
3.668664079E1,-4.206253052E-2,-7.445516968E-1,-9.582772522E0
3.669666379E1,2.589614868E-2,-7.605683899E-1,-9.660910034E0
3.670668679E1,8.846603394E-2,-7.714956665E-1,-9.733958130E0
3.671671079E1,1.751358032E-1,-8.249345398E-1,-9.789792023E0
3.672673379E1,3.049159241E-1,-8.903485107E-1,-9.873917084E0
3.673675679E1,4.854405212E-1,-1.053808594E0,-1.005848328E1
3.674678079E1,8.833131409E-1,-1.559756470E0,-1.060110489E1
3.675680379E1,1.198707275E0,-1.709145813E0,-1.045261368E1
3.676682679E1,1.269060974E0,-1.704954529E0,-1.009874954E1
