"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.776625833E-1,2.747894859E1,-4.110903931E1,-1.231219482E1
4.876855833E-1,2.791432571E1,-4.111376953E1,-1.186685181E1
4.977095833E-1,2.784361649E1,-4.093331909E1,-1.110430908E1
5.077325833E-1,2.807186508E1,-4.073611450E1,-1.027487183E1
5.177555833E-1,2.874361420E1,-4.056494141E1,-1.028544617E1
5.277785833E-1,2.941776657E1,-4.040313721E1,-9.886154175E0
5.378015833E-1,3.004944229E1,-4.003582764E1,-9.311401367E0
5.478255833E-1,3.022863388E1,-3.976522827E1,-8.482116699E0
5.578485833E-1,3.077832031E1,-3.941738892E1,-7.524658203E0
5.678715833E-1,3.114304161E1,-3.927450562E1,-6.797546387E0
5.778945833E-1,3.145982742E1,-3.932525635E1,-6.319946289E0
5.879175833E-1,3.185406494E1,-3.911627197E1,-5.475570679E0
5.979405833E-1,3.199986649E1,-3.897558594E1,-4.208694458E0
6.079645833E-1,3.243878174E1,-3.885134888E1,-2.594497681E0
6.179875833E-1,3.262149048E1,-3.877993774E1,-1.389892578E0
6.280105833E-1,3.262284088E1,-3.847778320E1,-2.102050781E-1
6.380335833E-1,3.271437454E1,-3.834780884E1,1.381454468E0
6.480565833E-1,3.261764145E1,-3.809454346E1,2.858001709E0
6.580805833E-1,3.304281998E1,-3.779711914E1,4.082687378E0
6.681035833E-1,3.354880524E1,-3.748977661E1,4.391418457E0
6.781265833E-1,3.360102844E1,-3.712252808E1,5.250335693E0
6.881495833E-1,3.378541946E1,-3.681848145E1,5.921539307E0
6.981725833E-1,3.386975098E1,-3.636239624E1,6.653518677E0
7.081965833E-1,3.419516373E1,-3.611785889E1,7.435485840E0
7.182195833E-1,3.431184006E1,-3.594332886E1,8.225570679E0
7.282425833E-1,3.415508652E1,-3.576235962E1,8.872222900E0
7.382655833E-1,3.422475433E1,-3.540524292E1,9.942520142E0
7.482885833E-1,3.416072464E1,-3.515859985E1,1.068847656E1
7.583125833E-1,3.431633759E1,-3.488897705E1,1.105349731E1
7.683355833E-1,3.449768829E1,-3.490759277E1,1.149542236E1
7.783585833E-1,3.413980865E1,-3.469784546E1,1.232435608E1
7.883815833E-1,3.426830292E1,-3.446261597E1,1.321928406E1
7.984045833E-1,3.413395309E1,-3.412121582E1,1.375642395E1
8.084275833E-1,3.420259094E1,-3.364367676E1,1.468855286E1
8.184515833E-1,3.438349915E1,-3.318063354E1,1.529725647E1
8.284745833E-1,3.403566742E1,-3.293252563E1,1.611260986E1
8.384975833E-1,3.375822067E1,-3.249197388E1,1.673567200E1
8.485205833E-1,3.371537399E1,-3.204541016E1,1.764492798E1
8.585435833E-1,3.404731750E1,-3.175421143E1,1.810015869E1
8.685675833E-1,3.415231705E1,-3.133349609E1,1.891038513E1
8.785905833E-1,3.406470108E1,-3.102017212E1,1.939788818E1
8.886135833E-1,3.378558350E1,-3.054937744E1,2.013452148E1
8.986365833E-1,3.383504105E1,-3.006677246E1,2.021823120E1
9.086595833E-1,3.407635498E1,-2.999011230E1,2.102822876E1
9.186835833E-1,3.420989990E1,-2.946017456E1,2.120265198E1
9.287065833E-1,3.418929672E1,-2.930432129E1,2.108110046E1
9.387295833E-1,3.399271011E1,-2.898135376E1,2.179592896E1
9.487525833E-1,3.377620697E1,-2.881570435E1,2.185800171E1
9.587755833E-1,3.405182648E1,-2.869610596E1,2.210775757E1
9.687985833E-1,3.375986099E1,-2.851010132E1,2.260073853E1
9.788225833E-1,3.330740738E1,-2.831634521E1,2.302790833E1
9.888455833E-1,3.305580139E1,-2.811959839E1,2.338641357E1
9.988685833E-1,3.303620529E1,-2.789138794E1,2.376606750E1
1.008891583E0,3.312281418E1,-2.780120850E1,2.381111145E1
1.018914583E0,3.277630615E1,-2.791784668E1,2.478741455E1
1.028938583E0,3.246068954E1,-2.741854858E1,2.509924316E1
1.038961583E0,3.228892517E1,-2.751687622E1,2.552108765E1
1.048984583E0,3.225084686E1,-2.740374756E1,2.559820557E1
1.059007583E0,3.246539307E1,-2.734234619E1,2.607861328E1
1.069030583E0,3.224033356E1,-2.751443481E1,2.607798767E1
1.079054583E0,3.168910027E1,-2.752398682E1,2.619859314E1
1.089077583E0,3.160027504E1,-2.742346191E1,2.672019958E1
1.099100583E0,3.158667564E1,-2.693298340E1,2.658262634E1
1.109123583E0,3.148918915E1,-2.682373047E1,2.706422424E1
1.119146583E0,3.104424477E1,-2.652673340E1,2.788504028E1
1.129170583E0,3.052217865E1,-2.651565552E1,2.856422424E1
1.139193583E0,3.037579727E1,-2.634686279E1,2.896675110E1
1.149216583E0,3.047021484E1,-2.602716064E1,2.938725281E1
1.159239583E0,3.016080856E1,-2.588989258E1,2.966362000E1
1.169262583E0,2.963677597E1,-2.591796875E1,3.030317688E1
1.179285583E0,2.927554321E1,-2.563772583E1,3.063989258E1
1.189309583E0,2.936339188E1,-2.561212158E1,3.077899170E1
1.199332583E0,2.936046028E1,-2.539212036E1,3.097526550E1
1.209355583E0,2.920928001E1,-2.501757812E1,3.127030945E1
1.219378583E0,2.886153412E1,-2.464587402E1,3.199491882E1
1.229401583E0,2.891099739E1,-2.429687500E1,3.234552002E1
1.239425583E0,2.899427032E1,-2.385198975E1,3.261315918E1
1.249448583E0,2.892893028E1,-2.329412842E1,3.283435059E1
1.259471583E0,2.872562408E1,-2.268771362E1,3.289300537E1
1.269494583E0,2.885704422E1,-2.220135498E1,3.323132324E1
1.279517583E0,2.870920372E1,-2.170755005E1,3.317492676E1
1.289541583E0,2.893226433E1,-2.142108154E1,3.348773193E1
1.299564583E0,2.895052528E1,-2.120162964E1,3.395663452E1
1.309587583E0,2.888635254E1,-2.070391846E1,3.416653442E1
1.319610583E0,2.881477356E1,-2.046966553E1,3.405300903E1
1.329633583E0,2.857261086E1,-2.007180786E1,3.440950012E1
1.339657583E0,2.855839920E1,-1.954568481E1,3.504934692E1
1.349680583E0,2.840506744E1,-1.924377441E1,3.500045776E1
1.359703583E0,2.835300064E1,-1.855032349E1,3.512544250E1
1.369726583E0,2.825681496E1,-1.834109497E1,3.562313843E1
1.379749708E0,2.817688942E1,-1.772222900E1,3.604830933E1
1.389772708E0,2.810427856E1,-1.722647095E1,3.638803101E1
1.399796708E0,2.816045952E1,-1.689266968E1,3.655999756E1
1.409819708E0,2.783249855E1,-1.640551758E1,3.644445801E1
1.419842708E0,2.771980286E1,-1.611093140E1,3.666676331E1
1.429865708E0,2.782546616E1,-1.549816895E1,3.725044250E1
1.439888708E0,2.777064705E1,-1.522436523E1,3.772593689E1
1.449912708E0,2.751686859E1,-1.495285034E1,3.785867310E1
1.459935708E0,2.710163689E1,-1.460311890E1,3.824000549E1
1.469958708E0,2.714807129E1,-1.431958008E1,3.834425354E1
1.479981708E0,2.688202477E1,-1.375518799E1,3.842903137E1
1.490004708E0,2.695287704E1,-1.360995483E1,3.915402222E1
1.500028708E0,2.695287704E1,-1.360995483E1,3.915402222E1
1.510051708E0,2.665493393E1,-1.371105957E1,3.912342834E1
1.520074708E0,2.651025391E1,-1.356024170E1,3.922444153E1
1.530097708E0,2.656205750E1,-1.356851196E1,3.941734314E1
1.540120708E0,2.646903992E1,-1.380401611E1,3.933061218E1
1.550144708E0,2.646903992E1,-1.380401611E1,3.933061218E1
1.560167708E0,2.564860153E1,-1.394973755E1,3.972982788E1
1.570190708E0,2.523749542E1,-1.367208862E1,4.029321289E1
1.580213708E0,2.471740532E1,-1.358679199E1,4.063189697E1
1.590236708E0,2.440546799E1,-1.344415283E1,4.039573669E1
1.600260708E0,2.400543022E1,-1.290454102E1,4.094712830E1
1.610283708E0,2.352903366E1,-1.241317749E1,4.145201111E1
1.620306708E0,2.331013489E1,-1.183456421E1,4.186901855E1
1.630329708E0,2.322582817E1,-1.130682373E1,4.195565796E1
1.640352708E0,2.273752213E1,-1.078970337E1,4.213586426E1
1.650375708E0,2.270303345E1,-1.024066162E1,4.274095154E1
1.660399708E0,2.266986847E1,-9.234130859E0,4.305335999E1
1.670422708E0,2.233502197E1,-8.564361572E0,4.348275757E1
1.680445708E0,2.241385460E1,-7.936767578E0,4.323306274E1
1.690468708E0,2.221098518E1,-7.558227539E0,4.290797424E1
1.700491708E0,2.220637512E1,-6.973052979E0,4.318231201E1
1.710515708E0,2.205625534E1,-6.097473145E0,4.334974670E1
1.720538708E0,2.201234055E1,-5.856384277E0,4.380125427E1
1.730561708E0,2.176272583E1,-5.659149170E0,4.390910339E1
1.740584708E0,2.161391640E1,-5.123107910E0,4.378735352E1
1.750607708E0,2.138050079E1,-4.194793701E0,4.421528625E1
1.760631708E0,2.123150063E1,-3.610382080E0,4.447282410E1
1.770654708E0,2.112268066E1,-2.971984863E0,4.468350220E1
1.780677708E0,2.085895920E1,-2.348297119E0,4.455227661E1
1.790700708E0,2.092420387E1,-1.913940430E0,4.396005249E1
1.800723708E0,2.100425339E1,-1.282928467E0,4.424406433E1
1.810746708E0,2.117709732E1,-9.218139648E-1,4.433050537E1
1.820770708E0,2.116723442E1,-4.874572754E-1,4.426309204E1
1.830793708E0,2.127275848E1,-5.125732422E-1,4.402307129E1
1.840816708E0,2.127869797E1,-2.012939453E-1,4.425852966E1
1.850839708E0,2.144243813E1,2.787475586E-1,4.426232910E1
1.860862708E0,2.147867966E1,5.208129883E-1,4.444075012E1
1.870886708E0,2.177904510E1,9.112854004E-1,4.470790100E1
1.880909708E0,2.168955803E1,1.207427979E0,4.395129395E1
1.890932708E0,2.172804642E1,1.619781494E0,4.410861206E1
1.900955708E0,2.180997658E1,2.008941650E0,4.417593384E1
1.910978708E0,2.174542046E1,2.145599365E0,4.422064209E1
1.921002708E0,2.176753616E1,2.580718994E0,4.425665283E1
1.931025708E0,2.152801132E1,2.827697754E0,4.415461731E1
1.941048708E0,2.146115112E1,3.252838135E0,4.417265320E1
1.951071708E0,2.141387177E1,3.613952637E0,4.418486023E1
1.961094708E0,2.104596138E1,3.702178955E0,4.453816223E1
1.971118708E0,2.088188934E1,4.210754395E0,4.442498779E1
1.981141708E0,2.093246651E1,4.152801514E0,4.407958984E1
1.991164708E0,2.112772751E1,4.202636719E0,4.409863281E1
2.001187708E0,2.103371811E1,4.525573730E0,4.431700134E1
2.011210708E0,2.087139893E1,4.381347656E0,4.449230957E1
2.021234708E0,2.092492676E1,4.245971680E0,4.457049561E1
2.031257708E0,2.091097260E1,3.978576660E0,4.446772766E1
2.041280708E0,2.101277924E1,3.702819824E0,4.458035278E1
2.051303708E0,2.131539536E1,3.736633301E0,4.430143738E1
2.061326708E0,2.137346840E1,3.369689941E0,4.448326111E1
2.071350708E0,2.139418793E1,3.239440918E0,4.428511047E1
2.081373708E0,2.176524734E1,2.870788574E0,4.400769043E1
2.091396708E0,2.202855682E1,2.675262451E0,4.389877319E1
2.101419708E0,2.224762154E1,2.198394775E0,4.383387756E1
2.111442708E0,2.234507561E1,1.849395752E0,4.378967285E1
2.121465708E0,2.231030655E1,1.705810547E0,4.342338562E1
2.131489708E0,2.253628349E1,1.284667969E0,4.323278809E1
2.141512708E0,2.243784142E1,1.281402588E0,4.333164978E1
2.151535708E0,2.275811005E1,8.325500488E-1,4.385980225E1
2.161558708E0,2.232847977E1,5.829162598E-1,4.369676208E1
2.171581708E0,2.264967728E1,5.143127441E-1,4.376159668E1
2.181605708E0,2.244148254E1,5.631408691E-1,4.398300171E1
2.191628708E0,2.227898407E1,5.708007812E-1,4.397880554E1
2.201651708E0,2.201980972E1,5.784301758E-1,4.395382690E1
2.211674708E0,2.189223862E1,5.553283691E-1,4.413409424E1
2.221697708E0,2.171751785E1,4.448242188E-1,4.419238281E1
2.231721708E0,2.163252068E1,3.324890137E-1,4.442753601E1
2.241744708E0,2.142167664E1,-9.066772461E-2,4.437646484E1
2.251767708E0,2.137842560E1,-2.120971680E-2,4.466186523E1
2.261790708E0,2.113351822E1,-2.118835449E-1,4.460501099E1
2.271813708E0,2.109147453E1,-5.447692871E-1,4.472865295E1
2.281837708E0,2.089716721E1,-7.360839844E-1,4.489512634E1
2.291860708E0,2.072249985E1,-8.694152832E-1,4.481083679E1
2.301883708E0,2.079216576E1,-1.266143799E0,4.442297363E1
2.311906708E0,2.069454956E1,-1.549987793E0,4.472434998E1
2.321929708E0,2.029141998E1,-1.718414307E0,4.480099487E1
2.331953708E0,2.046113205E1,-1.984771729E0,4.492024231E1
2.341976708E0,2.029933548E1,-2.100769043E0,4.556782532E1
2.351999708E0,2.012765503E1,-2.472686768E0,4.504066467E1
2.362022708E0,1.971441650E1,-2.549041748E0,4.512977600E1
2.372045708E0,1.936486053E1,-2.778259277E0,4.536441040E1
2.382068792E0,1.928242493E1,-2.658020020E0,4.535433960E1
2.392092792E0,1.937598419E1,-3.151977539E0,4.564064026E1
2.402115792E0,1.866258240E1,-3.156707764E0,4.567756653E1
2.412138792E0,1.899877167E1,-3.345611572E0,4.538818359E1
2.422161792E0,1.888875198E1,-3.475067139E0,4.544187927E1
2.432184792E0,1.860151291E1,-3.520629883E0,4.564123535E1
2.442208792E0,1.856067657E1,-3.472564697E0,4.597016907E1
2.452231792E0,1.828528976E1,-3.607482910E0,4.587701416E1
2.462254792E0,1.776294899E1,-3.721801758E0,4.636497498E1
2.472277792E0,1.763809204E1,-3.469390869E0,4.633345032E1
2.482300792E0,1.711275864E1,-3.512237549E0,4.636021423E1
2.492324792E0,1.683120346E1,-3.339660645E0,4.612332153E1
2.502347792E0,1.654340363E1,-3.668884277E0,4.616925049E1
2.512370792E0,1.621065521E1,-3.757659912E0,4.645623779E1
2.522393792E0,1.595532131E1,-3.630126953E0,4.666896057E1
2.532416792E0,1.560116100E1,-3.808532715E0,4.666984558E1
2.542440792E0,1.509187603E1,-4.130218506E0,4.696148682E1
2.552463792E0,1.483954811E1,-4.262512207E0,4.705755615E1
2.562486792E0,1.479880047E1,-4.550811768E0,4.681916809E1
2.572509792E0,1.454816437E1,-4.660064697E0,4.739129639E1
2.582532792E0,1.419722939E1,-4.975769043E0,4.728457642E1
2.592556792E0,1.436148357E1,-5.336700439E0,4.742590332E1
2.602579792E0,1.420876312E1,-5.478179932E0,4.706124878E1
2.612602792E0,1.406141090E1,-5.627105713E0,4.731506348E1
2.622625792E0,1.396347427E1,-5.773895264E0,4.734011841E1
2.632648792E0,1.403236008E1,-5.888061523E0,4.746986389E1
2.642672792E0,1.389320374E1,-6.448303223E0,4.740042114E1
2.652695792E0,1.378951073E1,-6.659637451E0,4.733009338E1
