Time_s,xAccel_m_s2,yAccel_m_s2,zAccel_m_s2,xRate_rad_s,yRate_rad_s,zRate_rad_s,xMag_uT,yMag_uT,zMag_uT,e0,e1,e2,e3,u_m_s,v_m_s,w_m_s,gx_m_s2,gy_m_s2,gz_m_s2,xI_m,yI_m,zI_m,GPS_lat_deg,GPS_long_deg,Alt_m,delta_t,delta_e,delta_a,delta_r
4.458884239,-4.725942612,-0.007343292,7.322948933,-0.036463704,-0.107057475,-0.078754447,3.156026125,-4.252728462,52.734748840,0.984525502,-0.033530634,0.168846950,0.032803096,15.229486465,-0.100992970,-0.598585427,-3.280400276,-0.538097322,9.218971252,50.218330383,4.367787361,-30.436618805,43.816651881,-111.783942141,1699.436645508,0.908977568,-0.117936119,-0.105527639,-0.010050251
4.526059151,-4.597353935,-0.002787471,8.464967728,-0.071248025,-0.021403952,-0.076971531,3.400727510,-4.433201790,52.704662323,0.984896660,-0.035749312,0.166624039,0.030610234,15.322921753,-0.055775583,-0.565895617,-3.238096952,-0.589610040,9.230769157,51.172466278,4.411680698,-30.813879013,43.816660461,-111.783941601,1699.813842773,0.907730699,-0.117936119,-0.090452261,0.005025126
4.595448494,-4.469507694,-0.001759648,9.671028137,-0.071002290,0.052301131,-0.068817660,3.361964226,-4.675011158,52.686260223,0.984782219,-0.038606085,0.167034477,0.028515641,15.414962769,-0.018074911,-0.531566024,-3.245306492,-0.651150167,9.224099159,52.165676117,4.454918385,-31.201770782,43.816669394,-111.783941060,1700.201782227,0.906483769,-0.113022111,-0.090452261,-0.010050251
4.659630775,-4.409313202,0.001012325,10.580989838,-0.073369898,0.106427617,-0.067244463,3.111406088,-4.904404163,52.680789948,0.984316587,-0.041319463,0.169420004,0.026653964,15.492707253,0.008538306,-0.507030845,-3.289777279,-0.708303630,9.204113007,53.089126587,4.492280483,-31.563478470,43.816677698,-111.783940596,1700.563476562,0.908977568,-0.120393120,-0.105527639,0.005025126
4.722988129,-4.389115334,0.001311600,11.375820160,-0.095586218,0.156286940,-0.063878179,2.690844059,-5.178252220,52.677753448,0.983535528,-0.044453215,0.173384041,0.024896638,15.563886642,0.029226776,-0.485967517,-3.363261223,-0.771694422,9.172401428,54.003417969,4.526033878,-31.926773071,43.816685921,-111.783940168,1700.926757812,0.913965106,-0.095823094,-0.090452261,-0.010050251
4.791979790,-4.213303566,0.002034783,11.958611488,-0.089029066,0.186011285,-0.063525572,2.090367794,-5.500342369,52.672355652,0.982398510,-0.048084464,0.179028094,0.023023741,15.634952545,0.045329571,-0.472327590,-3.467768192,-0.844375193,9.126973152,55.000240326,4.558519363,-32.332786560,43.816694885,-111.783939763,1701.332763672,0.907730699,-0.090909094,-0.105527639,-0.010050251
4.855938911,-4.165712357,0.004636884,12.268945694,-0.107997067,0.206314161,-0.065830491,1.451595902,-5.828681946,52.658519745,0.981140912,-0.051729348,0.185026646,0.021256857,15.683938980,0.057220437,-0.466185004,-3.578440428,-0.916852415,9.077123642,55.923706055,4.583985329,-32.721042633,43.816703190,-111.783939456,1701.721069336,0.908977568,-0.054054055,-0.087939702,0.005025126
4.925004959,-4.109209061,0.003168523,12.288660049,-0.094358020,0.200456873,-0.061714981,0.738842487,-6.187529564,52.632385254,0.979677618,-0.055670872,0.191720635,0.019381765,15.725896835,0.063489109,-0.469162256,-3.701476336,-0.995506585,9.019316673,56.918491364,4.605790138,-33.154266357,43.816712137,-111.783939176,1702.154296875,0.908977568,-0.029484030,-0.105527639,-0.010050251
4.989581108,-4.036629677,0.004807591,12.012269974,-0.113180272,0.181173965,-0.066071719,0.118350506,-6.541938305,52.594581604,0.978324711,-0.059500437,0.197556406,0.017664770,15.753952980,0.065298557,-0.480644017,-3.807741165,-1.071686983,8.966192245,57.845352173,4.620335102,-33.572486877,43.816720472,-111.783938992,1702.572509766,0.906483769,-0.031941030,-0.103015073,0.005025126
5.052479744,-4.132984638,0.003468633,11.707740784,-0.120226264,0.167639866,-0.065505944,-0.429619223,-6.930006027,52.543231964,0.977036655,-0.063608758,0.202721462,0.016045792,15.770582199,0.064329296,-0.492096394,-3.901241541,-1.153540373,8.915699959,58.744632721,4.628751755,-33.991027832,43.816728560,-111.783938897,1702.990966797,0.915211976,-0.012285012,-0.090452261,-0.010050251
5.124360085,-4.021956444,0.002698183,11.298540115,-0.105705395,0.141971290,-0.069173254,-0.976769209,-7.355388641,52.478038788,0.975671351,-0.068111025,0.207909003,0.014149263,15.788986206,0.058804784,-0.507084727,-3.993982792,-1.244030356,8.862308502,59.768150330,4.631075859,-34.481353760,43.816737764,-111.783938859,1703.481323242,0.908977568,-0.029484030,-0.105527639,-0.010050251
5.187510490,-4.014401913,0.004452467,11.039540291,-0.120191529,0.134838626,-0.074907616,-1.400318265,-7.738287449,52.413341522,0.974532664,-0.072156332,0.211958572,0.012377233,15.792920113,0.053619061,-0.515978396,-4.065281391,-1.325812221,8.817920685,60.663738251,4.626435280,-34.921184540,43.816745818,-111.783938916,1703.921142578,0.908977568,-0.014742015,-0.087939702,0.007537689
5.256231308,-3.979837179,0.001631260,10.775711060,-0.102973394,0.118964978,-0.073482357,-1.815429568,-8.143732071,52.339130402,0.973349571,-0.076442800,0.215961173,0.010392644,15.791676521,0.043906752,-0.524647295,-4.134915352,-1.413476110,8.771805763,61.634315491,4.613985062,-35.407985687,43.816754547,-111.783939074,1704.407958984,0.906483769,-0.014742015,-0.097989947,-0.010050251
5.318697929,-4.005627155,0.003604293,10.526191711,-0.107552499,0.107382201,-0.079754025,-2.144486904,-8.500421524,52.269916534,0.972344875,-0.080226421,0.219173163,0.008506961,15.784341812,0.032739162,-0.532331109,-4.189774513,-1.491478324,8.732771873,62.512916565,4.595713139,-35.856857300,43.816762448,-111.783939309,1704.856811523,0.907730699,-0.014742015,-0.032663316,0.005025126
5.383303642,-4.134433746,0.001787305,10.316241264,-0.015925195,0.097249478,-0.074524507,-2.447066784,-8.704933167,52.222949982,0.971483767,-0.082593173,0.222168356,0.006241974,15.774957657,0.014750159,-0.538756251,-4.239844322,-1.545110345,8.699217796,63.418067932,4.569634438,-36.326461792,43.816770589,-111.783939628,1705.326416016,0.916458845,0.027027028,0.045226131,-0.010050251
5.447950363,-4.035968304,-0.001598239,9.888626099,0.145708457,0.062172282,-0.069710650,-2.674162626,-8.464677811,52.251300812,0.971121788,-0.080776379,0.224470675,0.003257312,15.769992828,-0.014903922,-0.552632689,-4.277441978,-1.523801446,8.684557915,64.320594788,4.536128998,-36.801052094,43.816778705,-111.783940046,1705.801025391,0.908977568,0.019656019,0.032663316,-0.010050251
5.514872551,-4.016280651,-0.002302885,9.410937309,0.218635216,0.036789451,-0.072493374,-2.806949854,-7.825035572,52.343959808,0.971242607,-0.075253315,0.225885853,-0.000581708,15.755616188,-0.046864841,-0.567468762,-4.299049854,-1.436117291,8.688829422,65.252067566,4.493988991,-37.295795441,43.816787082,-111.783940570,1706.295776367,0.906483769,0.034398034,0.050251257,0.005025126
5.583127975,-4.055466175,-0.006022096,8.972605705,0.284241527,0.005567807,-0.069805771,-2.844555140,-6.924254894,52.468688965,0.971699715,-0.067323186,0.226368621,-0.004956502,15.737775803,-0.075205944,-0.580778897,-4.304751396,-1.305755377,8.706557274,66.199722290,4.443962097,-37.802009583,43.816795605,-111.783941199,1706.802001953,0.907730699,0.022113021,0.042713568,-0.010050251
5.645019531,-4.054407597,-0.005617499,8.675982475,0.306188285,-0.010687188,-0.073173128,-2.806877375,-5.973044395,52.587497711,0.972282588,-0.058909133,0.226079896,-0.009182444,15.723160744,-0.093333140,-0.589682639,-4.297909260,-1.165517092,8.729808807,67.057594299,4.393207550,-38.260997772,43.816803320,-111.783941834,1707.260986328,0.906483769,0.034398034,0.042713568,0.005025126
5.713711739,-4.073730469,-0.007701814,8.362117767,0.320408136,-0.034159780,-0.070707984,-2.697329521,-4.850545883,52.708602905,0.973013163,-0.048982292,0.225056976,-0.013981711,15.706940651,-0.103798427,-0.598993003,-4.278882504,-0.997385383,8.759931564,68.008865356,4.331715584,-38.769187927,43.816811875,-111.783942591,1707.769165039,0.906483769,0.036855038,0.047738694,-0.010050251
5.777287483,-4.108018875,-0.006768405,8.078160286,0.333427817,-0.053640462,-0.070944980,-2.529217720,-3.762199640,52.805767059,0.973753035,-0.039362665,0.223416731,-0.018454792,15.693723679,-0.104574308,-0.607515991,-4.250168324,-0.833921313,8.790942192,68.889152527,4.270733833,-39.237350464,43.816819791,-111.783943353,1708.237304688,0.907730699,0.019656019,0.015075377,0.005025126
5.843914986,-4.206163406,-0.005939960,7.929781437,0.294532150,-0.059466731,-0.068863429,-2.314707279,-2.676171064,52.881755829,0.974483192,-0.029808335,0.221282527,-0.022979492,15.683691978,-0.094853938,-0.611752748,-4.213461399,-0.670699358,8.822522163,69.812309265,4.203399181,-39.724742889,43.816828094,-111.783944202,1708.724731445,0.913965106,0.027027028,0.005025126,0.005025126
5.910216331,-4.122978210,-0.006333232,7.833911419,0.259648740,-0.068832397,-0.065067522,-2.079021931,-1.720597744,52.931251526,0.975131094,-0.021459175,0.218915999,-0.027105944,15.681960106,-0.076663218,-0.614790320,-4.173047543,-0.527709007,8.851396561,70.732307434,4.133574963,-40.205951691,43.816836367,-111.783945058,1709.205932617,0.907730699,0.007371007,-0.022613065,-0.010050251
5.977856636,-4.128246307,-0.002408653,7.844373226,0.199470595,-0.063701846,-0.066595055,-1.836318731,-0.921160102,52.960170746,0.975690186,-0.014567983,0.216473162,-0.030917108,15.677341461,-0.047946002,-0.614086807,-4.131275654,-0.410709053,8.877156258,71.672660828,4.060034752,-40.692649841,43.816844824,-111.783945978,1709.692626953,0.907730699,0.019656019,-0.012562814,0.005025126
6.045701981,-4.112929344,-0.001635998,7.857866287,0.182317376,-0.067603149,-0.058862291,-1.597700238,-0.245899260,52.975345612,0.976175845,-0.008811008,0.214062646,-0.034356348,15.675683975,-0.014236231,-0.613553703,-4.090210438,-0.313783318,8.900097847,72.617721558,3.984411716,-41.176418304,43.816853323,-111.783946931,1710.176391602,0.906483769,0.022113021,-0.022613065,-0.010050251
6.108819962,-4.114645481,0.001319975,7.806914806,0.158591375,-0.072012588,-0.056549147,-1.363910317,0.315461069,52.981502533,0.976614773,-0.004056180,0.211703807,-0.037264436,15.675399780,0.018713661,-0.615161419,-4.049739838,-0.232887506,8.921064377,73.498756409,3.912724257,-41.622539520,43.816861247,-111.783947812,1710.622558594,0.906483769,0.000000000,-0.077889450,0.005025126
6.176462173,-4.232669353,0.003643736,7.903751373,0.064419441,-0.061201580,-0.054634593,-1.127931118,0.689528167,52.983509064,0.977023363,-0.001050549,0.209368184,-0.039865542,15.677962303,0.059268747,-0.612023234,-4.008878231,-0.183949634,8.940641403,74.445114136,3.834763288,-42.096343994,43.816869757,-111.783948778,1711.096313477,0.915211976,0.002457002,-0.085427135,-0.002512563
6.243064880,-4.114472389,0.005779907,8.065081596,0.004531985,-0.053847183,-0.052429195,-0.927974582,0.795319617,52.985908508,0.977349460,-0.000492529,0.207456186,-0.041830074,15.690702438,0.101831771,-0.607486129,-3.973963737,-0.179412872,8.956307411,75.379409790,3.757006168,-42.558868408,43.816878160,-111.783949757,1711.558837891,0.907730699,-0.012285012,-0.103015073,-0.010050251
6.311615944,-4.121535778,0.010399476,8.285609245,-0.055497166,-0.037791912,-0.052739225,-0.765528500,0.685901582,52.990036011,0.977593124,-0.001914680,0.205973685,-0.043393325,15.698575974,0.146388337,-0.600740969,-3.945073605,-0.211715236,8.968366623,76.343452454,3.675970793,-43.031494141,43.816886829,-111.783950772,1712.031494141,0.908977568,0.002457002,-0.087939702,0.005025126
6.374464035,-4.092332840,0.011655927,8.422169685,-0.064610928,-0.034833316,-0.045676675,-0.646661520,0.482147247,52.993865967,0.977753520,-0.004140898,0.204939485,-0.044506062,15.708030701,0.181925505,-0.596876621,-3.924065828,-0.257604629,8.976377487,77.228988647,3.600683451,-43.462379456,43.816894793,-111.783951696,1712.462402344,0.907730699,0.004914005,-0.087939702,-0.010050251
6.439318657,-4.098814487,0.014838636,8.463766098,-0.071186095,-0.033728562,-0.044002686,-0.529738903,0.246431068,52.996784210,0.977903843,-0.006646820,0.203942522,-0.045469165,15.717281342,0.211436465,-0.596129298,-3.903274536,-0.308514595,8.983834267,78.144332886,3.521811008,-43.905117035,43.816903025,-111.783952689,1712.905151367,0.908977568,-0.009828010,-0.103015073,0.005025126
6.505599022,-4.186460495,0.015357494,8.590290070,-0.095762298,-0.023277815,-0.040215123,-0.430819660,-0.053905174,52.998222351,0.978007197,-0.009732303,0.203145310,-0.046251412,15.728692055,0.235664234,-0.592789769,-3.885424852,-0.369955719,8.989249229,79.081329346,3.439744711,-44.355819702,43.816911452,-111.783953706,1713.355834961,0.916458845,0.007371007,-0.085427135,-0.010050251
6.574856758,-4.041992664,0.016345710,8.640995026,-0.083846331,-0.025777398,-0.039288189,-0.339894414,-0.381359279,52.997543335,0.978081107,-0.013061645,0.202439725,-0.046957482,15.747605324,0.253913522,-0.592533886,-3.868887424,-0.436495364,8.993397713,80.062072754,3.352108717,-44.825374603,43.816920272,-111.783954799,1713.825317383,0.907730699,-0.004914005,-0.100502513,-0.010050251
6.636911392,-4.011492729,0.018803656,8.680150986,-0.099614479,-0.019973921,-0.041240502,-0.263762981,-0.687069833,52.994895935,0.978122532,-0.016162176,0.201867238,-0.047589876,15.756897926,0.267174959,-0.591954291,-3.855079651,-0.497521043,8.996156693,80.942131042,3.271701813,-45.245079041,43.816928186,-111.783955797,1714.245117188,0.906483769,0.009828010,-0.085427135,0.005025126
6.702647209,-3.999891758,0.017560840,8.677062035,-0.087689511,-0.024272716,-0.037116423,-0.184200823,-1.010719419,52.990043640,0.978154182,-0.019436656,0.201276273,-0.048213534,15.765686989,0.275562614,-0.592759311,-3.840614319,-0.562260509,8.998531342,81.875419617,3.184348106,-45.688583374,43.816936580,-111.783956893,1714.688598633,0.906483769,0.009828010,-0.100502513,-0.010050251
6.770483017,-4.023283958,0.019433081,8.618990898,-0.103886344,-0.027694691,-0.040984560,-0.087162822,-1.359027624,52.982498169,0.978198111,-0.022958126,0.200540766,-0.048833944,15.774848938,0.280230880,-0.595332086,-3.823106050,-0.631419063,9.001398087,82.839492798,3.091573954,-46.145038605,43.816945250,-111.783958058,1715.145019531,0.908977568,-0.002457002,-0.097989947,0.005025126
6.838286400,-4.092694759,0.018973351,8.663991928,-0.107336253,-0.022213612,-0.039579578,0.006138027,-1.741101980,52.971389771,0.978209734,-0.026798701,0.199861616,-0.049424518,15.786761284,0.281387419,-0.594767809,-3.806122541,-0.706664264,9.003004074,83.804283142,2.995860815,-46.599861145,43.816953926,-111.783959240,1715.599853516,0.915211976,0.017199017,-0.042713568,-0.010050251
6.900584221,-3.949916363,0.019351184,8.619099617,-0.032289412,-0.030056087,-0.037235379,0.097224385,-1.959478974,52.963680267,0.978256583,-0.029093215,0.199130550,-0.050147820,15.802756310,0.274833411,-0.597562373,-3.789723396,-0.753221989,9.006146431,84.691970825,2.904982328,-47.016609192,43.816961910,-111.783960380,1716.016601562,0.906483769,0.024570024,0.022613065,-0.010050251
6.968224525,-3.952524185,0.019019246,8.419842720,0.108677797,-0.042072665,-0.030658403,0.231338531,-1.791707277,52.969196320,0.978487909,-0.027831756,0.197818473,-0.051522382,15.811787605,0.256471634,-0.604972661,-3.765984297,-0.734076738,9.017678261,85.657035828,2.802938700,-47.467605591,43.816970589,-111.783961640,1716.467651367,0.907730699,0.051597051,0.050251257,0.005025126
7.037289619,-3.920399666,0.014698744,8.056559563,0.226177529,-0.070367195,-0.021848785,0.442021638,-1.150642872,52.985664368,0.978979111,-0.022192320,0.195556790,-0.053525757,15.822351456,0.227668688,-0.617832184,-3.729405880,-0.632031560,9.040579796,86.644004822,2.695231199,-47.925571442,43.816979465,-111.783962991,1716.925537109,0.906483769,0.036855038,0.030150754,-0.010050251
7.098406792,-3.907065153,0.014455080,7.801081181,0.255456924,-0.081957847,-0.023871019,0.690526426,-0.364558071,52.994251251,0.979532838,-0.015199856,0.192853034,-0.055607498,15.831500053,0.204139024,-0.626988411,-3.686462402,-0.503409266,9.066233635,87.519279480,2.597300291,-48.327522278,43.816987336,-111.783964217,1717.327514648,0.906483769,0.036855038,0.025125628,0.005025126
7.165522575,-3.993759871,0.012057155,7.644638062,0.267252833,-0.092479303,-0.021251949,1.001269102,0.568373442,52.987503052,0.980147600,-0.006898560,0.189471006,-0.058000203,15.843306541,0.186244458,-0.633095562,-3.632570267,-0.349320978,9.095188141,88.483116150,2.487426281,-48.764232635,43.816996004,-111.783965575,1717.764282227,0.913965106,0.049140047,0.037688442,-0.010050251
7.233957291,-3.862274170,0.011117011,7.449812889,0.292550236,-0.109392747,-0.020600140,1.367137194,1.591094017,52.958469391,0.980777681,0.002209775,0.185498133,-0.060503818,15.864192009,0.176515564,-0.641081452,-3.569057226,-0.178952321,9.125229836,89.469505310,2.373422384,-49.203784943,43.817004875,-111.783967006,1718.203735352,0.906483769,0.034398034,0.017587939,-0.010050251
7.296555519,-3.876161098,0.012937412,7.342839241,0.276762366,-0.112733334,-0.021282911,1.732632637,2.533113718,52.911067963,0.981318176,0.010583214,0.181542754,-0.062808119,15.878904343,0.178093955,-0.645720005,-3.505340338,-0.021236122,9.151619911,90.375396729,2.267926693,-49.600048065,43.817013022,-111.783968304,1718.600097656,0.908977568,0.046683047,0.025125628,0.005025126
7.366182327,-3.813774109,0.011845753,7.232231140,0.279007673,-0.123902149,-0.013838993,2.165767908,3.559896708,52.835941315,0.981872559,0.019717583,0.176876903,-0.065208398,15.900355339,0.187219799,-0.650911272,-3.429913759,0.151689753,9.178926468,91.387428284,2.149806261,-50.033626556,43.817022123,-111.783969787,1719.033569336,0.906483769,0.027027028,0.002512563,-0.010050251
7.432641029,-3.785169363,0.014407486,7.238335609,0.246019453,-0.119222865,-0.013245370,2.588348627,4.477305889,52.747081757,0.982340634,0.027882371,0.172348514,-0.067271687,15.921669006,0.204094246,-0.652199626,-3.355885029,0.308083862,9.202344894,92.358139038,2.036837578,-50.439929962,43.817030853,-111.783971198,1719.439941406,0.906483769,0.031941030,-0.032663316,0.007537689
7.498445511,-3.755167484,0.014392585,7.300168037,0.177403450,-0.118060887,-0.009017423,2.996492624,5.200352192,52.659069061,0.982767224,0.034271844,0.168055847,-0.068929911,15.945744514,0.229910508,-0.651788712,-3.284186840,0.431987554,9.223206520,93.324035645,1.925285101,-50.834842682,43.817039540,-111.783972600,1719.834838867,0.906483769,0.009828010,-0.057788946,-0.010050251
7.565359116,-3.756405830,0.018139511,7.495752811,0.100668974,-0.101632819,-0.010221939,3.378963232,5.677130222,52.586627960,0.983189225,0.038393043,0.164147913,-0.070146151,15.973258972,0.265041173,-0.647083342,-3.216726780,0.513468921,9.242781639,94.311218262,1.812597275,-51.229019165,43.817048417,-111.783973977,1720.229003906,0.908977568,-0.014742015,-0.092964821,0.005025126
7.635520935,-3.798294544,0.022062540,7.956202030,0.004999308,-0.070073768,-0.007230821,3.689330101,5.851720333,52.546615601,0.983588159,0.039741248,0.161106959,-0.070848554,16.007606506,0.308986574,-0.634339750,-3.161560774,0.542406917,9.260148048,95.351615906,1.695619106,-51.635181427,43.817057774,-111.783975444,1720.635131836,0.915211976,0.000000000,-0.080402009,0.005025126
7.699936867,-3.628777981,0.023065627,8.310136795,-0.024905296,-0.055698786,-0.000456435,3.899867773,5.813696861,52.535629272,0.983917058,0.039213501,0.159153610,-0.070990995,16.045686722,0.346746266,-0.625611305,-3.123877048,0.534806132,9.273369789,96.311370850,1.589522719,-52.003284454,43.817066405,-111.783976779,1721.003295898,0.906483769,-0.017199017,-0.100502513,-0.010050251
